ApplicantID	MandiriTestID	Score
MANDIRI20230198	3	97
MANDIRI20230199	1	89
MANDIRI20230199	3	83
MANDIRI20230200	1	95
MANDIRI20230200	3	93
MANDIRI20230201	1	85
MANDIRI20230201	2	74
MANDIRI20230202	1	52
MANDIRI20230202	2	63
MANDIRI20230203	1	76
MANDIRI20230203	3	86
MANDIRI20230204	1	64
MANDIRI20230204	3	83
MANDIRI20230206	1	80
MANDIRI20230206	3	72
MANDIRI20230207	1	79
MANDIRI20230207	3	59
MANDIRI20230208	1	68
MANDIRI20230208	2	54
MANDIRI20230209	1	92
MANDIRI20230209	2	57
MANDIRI20230210	1	84
MANDIRI20230210	2	96
MANDIRI20230211	1	53
MANDIRI20230211	2	53
MANDIRI20230212	1	78
MANDIRI20230212	2	94
MANDIRI20230213	1	58
MANDIRI20230213	3	100
MANDIRI20230214	1	55
MANDIRI20230214	2	61
MANDIRI20230215	1	60
MANDIRI20230215	3	69
MANDIRI20230216	1	58
MANDIRI20230216	2	76
MANDIRI20230217	1	81
MANDIRI20230217	2	77
MANDIRI20230218	1	87
MANDIRI20230218	2	89
MANDIRI20230219	1	84
MANDIRI20230219	3	56
MANDIRI20230220	1	50
MANDIRI20230220	3	73
MANDIRI20230221	1	69
MANDIRI20230221	2	91
MANDIRI20230222	1	70
MANDIRI20230222	3	85
MANDIRI20230223	1	75
MANDIRI20230223	2	88
MANDIRI20230224	1	89
MANDIRI20230224	2	89
MANDIRI20230225	1	92
MANDIRI20230225	3	95
MANDIRI20230226	1	95
MANDIRI20230226	3	88
MANDIRI20230227	1	69
MANDIRI20230227	3	59
MANDIRI20230228	1	66
MANDIRI20230228	2	79
MANDIRI20230229	1	91
MANDIRI20230229	2	54
MANDIRI20230230	1	96
MANDIRI20230230	3	95
MANDIRI20230231	1	62
MANDIRI20230231	3	74
MANDIRI20230233	1	87
MANDIRI20230233	2	71
MANDIRI20230234	1	99
MANDIRI20230234	2	74
MANDIRI20230235	1	78
MANDIRI20230235	2	51
MANDIRI20230236	1	54
MANDIRI20230236	3	81
MANDIRI20230237	1	100
MANDIRI20230237	2	95
MANDIRI20230238	1	71
MANDIRI20230238	2	74
MANDIRI20230240	1	68
MANDIRI20230240	3	95
MANDIRI20230242	1	72
MANDIRI20230242	2	79
MANDIRI20230243	1	85
MANDIRI20230243	2	93
MANDIRI20230244	1	91
MANDIRI20230244	3	52
MANDIRI20230245	1	66
MANDIRI20230245	2	67
MANDIRI20230246	1	83
MANDIRI20230246	2	81
MANDIRI20230247	1	86
MANDIRI20230247	2	64
MANDIRI20230248	1	87
MANDIRI20230248	2	72
MANDIRI20230249	1	58
MANDIRI20230249	2	53
MANDIRI20230250	1	56
MANDIRI20230250	2	53
MANDIRI20230251	1	69
MANDIRI20230251	3	50
MANDIRI20230252	1	92
MANDIRI20230252	2	100
MANDIRI20230253	1	72
MANDIRI20230253	2	52
MANDIRI20230254	1	76
MANDIRI20230254	3	82
MANDIRI20230256	1	69
MANDIRI20230256	3	86
MANDIRI20230257	1	89
MANDIRI20230257	2	56
MANDIRI20230258	1	64
MANDIRI20230258	3	79
MANDIRI20230259	1	96
MANDIRI20230259	2	95
MANDIRI20230260	1	87
MANDIRI20230260	3	88
MANDIRI20230261	1	84
MANDIRI20230261	2	98
MANDIRI20230262	1	79
MANDIRI20230262	2	91
MANDIRI20230264	1	51
MANDIRI20230264	2	53
MANDIRI20230265	1	94
MANDIRI20230265	3	63
MANDIRI20230266	1	64
MANDIRI20230266	2	56
MANDIRI20230267	1	80
MANDIRI20230267	3	90
MANDIRI20230268	1	73
MANDIRI20230268	3	92
MANDIRI20230269	1	58
MANDIRI20230269	3	59
MANDIRI20230271	1	69
MANDIRI20230271	3	72
MANDIRI20230272	1	100
MANDIRI20230272	3	50
MANDIRI20230273	1	55
MANDIRI20230273	2	78
MANDIRI20230274	1	53
MANDIRI20230274	3	100
MANDIRI20230275	1	61
MANDIRI20230275	3	85
MANDIRI20230276	1	53
MANDIRI20230276	3	53
MANDIRI20230277	1	81
MANDIRI20230277	2	75
MANDIRI20230278	1	93
MANDIRI20230278	3	69
MANDIRI20230279	1	99
MANDIRI20230279	3	58
MANDIRI20230280	1	66
MANDIRI20230280	2	85
MANDIRI20230281	1	96
MANDIRI20230281	3	64
MANDIRI20230282	1	67
MANDIRI20230282	2	53
MANDIRI20230283	1	79
MANDIRI20230283	2	81
MANDIRI20230284	1	95
MANDIRI20230284	2	73
MANDIRI20230285	1	60
MANDIRI20230285	2	52
MANDIRI20230287	1	59
MANDIRI20230287	3	66
MANDIRI20230288	1	97
MANDIRI20230288	3	53
MANDIRI20230289	1	59
MANDIRI20230289	3	56
MANDIRI20230290	1	80
MANDIRI20230290	3	76
MANDIRI20230291	1	61
MANDIRI20230291	2	50
MANDIRI20230293	1	96
MANDIRI20230293	3	52
MANDIRI20230294	1	90
MANDIRI20230294	2	50
MANDIRI20230295	1	69
MANDIRI20230295	2	51
MANDIRI20230296	1	93
MANDIRI20230296	3	97
MANDIRI20230297	1	59
MANDIRI20230297	2	61
MANDIRI20230299	1	59
MANDIRI20230299	2	59
MANDIRI20230300	1	86
MANDIRI20230300	2	63
MANDIRI20230301	1	67
MANDIRI20230301	3	72
MANDIRI20230302	1	95
MANDIRI20230302	2	57
MANDIRI20230303	1	76
MANDIRI20230303	2	85
MANDIRI20230304	1	80
MANDIRI20230304	2	87
MANDIRI20230305	1	58
MANDIRI20230305	2	94
MANDIRI20230306	1	52
MANDIRI20230306	2	81
MANDIRI20230307	1	94
MANDIRI20230307	2	78
MANDIRI20230308	1	50
MANDIRI20230308	3	86
MANDIRI20230309	1	90
MANDIRI20230309	3	70
MANDIRI20230310	1	79
MANDIRI20230310	3	87
MANDIRI20230311	1	89
MANDIRI20230311	3	73
MANDIRI20230312	1	59
MANDIRI20230312	3	56
MANDIRI20230313	1	93
MANDIRI20230313	3	81
MANDIRI20230314	1	87
MANDIRI20230314	3	66
MANDIRI20230315	1	84
MANDIRI20230315	3	55
MANDIRI20230316	1	73
MANDIRI20230316	2	86
MANDIRI20230317	1	94
MANDIRI20230317	2	79
MANDIRI20230318	1	83
MANDIRI20230318	2	63
MANDIRI20230319	1	79
MANDIRI20230319	3	69
MANDIRI20230320	1	86
MANDIRI20230320	2	96
MANDIRI20230321	1	84
MANDIRI20230321	3	75
MANDIRI20230322	1	73
MANDIRI20230322	2	54
MANDIRI20230323	1	87
MANDIRI20230323	3	82
MANDIRI20230324	1	62
MANDIRI20230324	3	72
MANDIRI20230325	1	59
MANDIRI20230325	2	61
MANDIRI20230327	1	53
MANDIRI20230327	3	97
MANDIRI20230328	1	66
MANDIRI20230328	3	59
MANDIRI20230329	1	87
MANDIRI20230329	2	79
MANDIRI20230330	1	75
MANDIRI20230330	3	96
MANDIRI20230331	1	54
MANDIRI20230331	3	82
MANDIRI20230332	1	76
MANDIRI20230332	3	56
MANDIRI20230333	1	64
MANDIRI20230333	3	96
MANDIRI20230334	1	61
MANDIRI20230334	2	77
MANDIRI20230335	1	65
MANDIRI20230335	2	63
MANDIRI20230336	1	94
MANDIRI20230336	3	79
MANDIRI20230337	1	94
MANDIRI20230337	2	75
MANDIRI20230338	1	61
MANDIRI20230338	2	83
MANDIRI20230339	1	90
MANDIRI20230339	2	58
MANDIRI20230340	1	78
MANDIRI20230340	2	54
MANDIRI20230341	1	79
MANDIRI20230341	3	83
MANDIRI20230342	1	54
MANDIRI20230342	3	83
MANDIRI20230343	1	63
MANDIRI20230343	2	77
MANDIRI20230344	1	55
MANDIRI20230344	2	79
MANDIRI20230345	1	64
MANDIRI20230345	3	99
MANDIRI20230346	1	78
MANDIRI20230346	2	64
MANDIRI20230349	1	87
MANDIRI20230349	2	68
MANDIRI20230350	1	93
MANDIRI20230350	2	66
MANDIRI20230351	1	50
MANDIRI20230351	3	98
MANDIRI20230352	1	50
MANDIRI20230352	2	70
MANDIRI20230353	1	81
MANDIRI20230353	2	66
MANDIRI20230354	1	77
MANDIRI20230354	3	55
MANDIRI20230355	1	70
MANDIRI20230355	2	66
MANDIRI20230356	1	65
MANDIRI20230356	2	84
MANDIRI20230357	1	95
MANDIRI20230357	2	74
MANDIRI20230358	1	90
MANDIRI20230358	3	80
MANDIRI20230359	1	59
MANDIRI20230359	2	99
MANDIRI20230361	1	68
MANDIRI20230361	3	82
MANDIRI20230362	1	78
MANDIRI20230362	3	79
MANDIRI20230364	1	89
MANDIRI20230364	2	88
MANDIRI20230366	1	69
MANDIRI20230366	2	55
MANDIRI20230367	1	83
MANDIRI20230367	2	97
MANDIRI20230369	1	100
MANDIRI20230369	2	76
MANDIRI20230370	1	93
MANDIRI20230370	2	66
MANDIRI20230371	1	78
MANDIRI20230371	2	68
MANDIRI20230372	1	89
MANDIRI20230372	3	69
MANDIRI20230373	1	87
MANDIRI20230373	2	67
MANDIRI20230374	1	74
MANDIRI20230374	2	55
MANDIRI20230375	1	60
MANDIRI20230375	2	75
MANDIRI20230376	1	53
MANDIRI20230376	2	54
MANDIRI20230377	1	61
MANDIRI20230377	2	51
MANDIRI20230379	1	73
MANDIRI20230379	2	55
MANDIRI20230380	1	100
MANDIRI20230380	2	77
MANDIRI20230381	1	87
MANDIRI20230381	3	87
MANDIRI20230382	1	90
MANDIRI20230382	2	55
MANDIRI20230383	1	66
MANDIRI20230383	2	57
MANDIRI20230384	1	79
MANDIRI20230384	2	52
MANDIRI20230385	1	76
MANDIRI20230385	2	60
MANDIRI20230386	1	55
MANDIRI20230386	2	72
MANDIRI20230387	1	96
MANDIRI20230387	3	63
MANDIRI20230388	1	94
MANDIRI20230388	3	70
MANDIRI20230389	1	93
MANDIRI20230389	3	87
MANDIRI20230391	1	97
MANDIRI20230391	3	71
MANDIRI20230392	1	84
MANDIRI20230392	3	89
MANDIRI20230393	1	64
MANDIRI20230393	3	76
MANDIRI20230394	1	86
MANDIRI20230394	2	80
MANDIRI20230395	1	56
MANDIRI20230395	2	71
MANDIRI20230396	1	94
MANDIRI20230396	3	56
MANDIRI20230397	1	79
MANDIRI20230397	3	63
MANDIRI20230399	1	69
MANDIRI20230399	3	53
MANDIRI20230402	1	79
MANDIRI20230402	2	54
MANDIRI20230403	1	94
MANDIRI20230403	2	92
MANDIRI20230404	1	98
MANDIRI20230404	3	83
MANDIRI20230405	1	99
MANDIRI20230405	2	80
MANDIRI20230406	1	83
MANDIRI20230406	3	50
MANDIRI20230407	1	50
MANDIRI20230407	3	52
MANDIRI20230409	1	71
MANDIRI20230409	3	58
MANDIRI20230410	1	77
MANDIRI20230410	2	51
MANDIRI20230411	1	78
MANDIRI20230411	2	92
MANDIRI20230412	1	84
MANDIRI20230412	3	74
MANDIRI20230413	1	51
MANDIRI20230413	2	53
MANDIRI20230414	1	55
MANDIRI20230414	3	50
MANDIRI20230415	1	98
MANDIRI20230415	3	62
MANDIRI20230416	1	58
MANDIRI20230416	3	80
MANDIRI20230417	1	73
MANDIRI20230417	3	72
MANDIRI20230418	1	96
MANDIRI20230418	3	88
MANDIRI20230419	1	83
MANDIRI20230419	3	52
MANDIRI20230420	1	82
MANDIRI20230420	3	63
MANDIRI20230421	1	62
MANDIRI20230421	3	84
MANDIRI20230422	1	69
MANDIRI20230422	3	76
MANDIRI20230424	1	65
MANDIRI20230424	2	53
MANDIRI20230425	1	92
MANDIRI20230425	2	56
MANDIRI20230426	1	60
MANDIRI20230426	3	60
MANDIRI20230427	1	81
MANDIRI20230427	2	55
MANDIRI20230428	1	66
MANDIRI20230428	3	90
MANDIRI20230429	1	68
MANDIRI20230429	3	67
MANDIRI20230430	1	98
MANDIRI20230430	2	95
MANDIRI20230431	1	98
MANDIRI20230431	3	83
MANDIRI20230432	1	82
MANDIRI20230432	2	89
MANDIRI20230433	1	64
MANDIRI20230433	2	97
MANDIRI20230434	1	62
MANDIRI20230434	2	88
MANDIRI20230435	1	97
MANDIRI20230435	3	58
MANDIRI20230436	1	97
MANDIRI20230436	3	90
MANDIRI20230438	1	76
MANDIRI20230438	2	54
MANDIRI20230439	1	91
MANDIRI20230439	2	61
MANDIRI20230440	1	70
MANDIRI20230440	3	51
MANDIRI20230441	1	85
MANDIRI20230441	2	81
MANDIRI20230442	1	85
MANDIRI20230442	2	79
MANDIRI20230443	1	83
MANDIRI20230443	2	51
MANDIRI20230444	1	59
MANDIRI20230444	3	83
MANDIRI20230446	1	66
MANDIRI20230446	2	74
MANDIRI20230447	1	64
MANDIRI20230447	3	90
MANDIRI20230448	1	92
MANDIRI20230448	2	98
MANDIRI20230449	1	57
MANDIRI20230449	2	86
MANDIRI20230450	1	64
MANDIRI20230450	3	99
MANDIRI20230451	1	88
MANDIRI20230451	3	82
MANDIRI20230452	1	87
MANDIRI20230452	2	96
MANDIRI20230453	1	75
MANDIRI20230453	3	64
MANDIRI20230454	1	65
MANDIRI20230454	3	60
MANDIRI20230455	1	82
MANDIRI20230455	3	72
MANDIRI20230456	1	90
MANDIRI20230456	3	60
MANDIRI20230457	1	87
MANDIRI20230457	2	61
MANDIRI20230458	1	85
MANDIRI20230458	2	65
MANDIRI20230459	1	60
MANDIRI20230459	3	64
MANDIRI20230460	1	78
MANDIRI20230460	2	72
MANDIRI20230461	1	64
MANDIRI20230461	3	59
MANDIRI20230462	1	54
MANDIRI20230462	2	99
MANDIRI20230463	1	54
MANDIRI20230463	2	97
MANDIRI20230464	1	79
MANDIRI20230464	3	55
MANDIRI20230466	1	63
MANDIRI20230466	2	77
MANDIRI20230467	1	63
MANDIRI20230467	3	87
MANDIRI20230468	1	85
MANDIRI20230468	2	92
MANDIRI20230469	1	73
MANDIRI20230469	3	70
MANDIRI20230470	1	90
MANDIRI20230470	3	75
MANDIRI20230471	1	94
MANDIRI20230471	2	96
MANDIRI20230472	1	55
MANDIRI20230472	2	75
MANDIRI20230474	1	95
MANDIRI20230474	3	71
MANDIRI20230476	1	72
MANDIRI20230476	2	64
MANDIRI20230477	1	56
MANDIRI20230477	2	96
MANDIRI20230478	1	67
MANDIRI20230478	2	66
MANDIRI20230479	1	53
MANDIRI20230479	3	82
MANDIRI20230480	1	86
MANDIRI20230480	2	94
MANDIRI20230481	1	71
MANDIRI20230481	2	84
MANDIRI20230482	1	90
MANDIRI20230482	2	63
MANDIRI20230483	1	86
MANDIRI20230483	3	60
MANDIRI20230484	1	95
MANDIRI20230484	2	57
MANDIRI20230485	1	97
MANDIRI20230485	2	92
MANDIRI20230486	1	78
MANDIRI20230486	2	66
MANDIRI20230487	1	87
MANDIRI20230487	3	58
MANDIRI20230489	1	52
MANDIRI20230489	3	93
MANDIRI20230490	1	86
MANDIRI20230490	3	95
MANDIRI20230491	1	80
MANDIRI20230491	2	88
MANDIRI20230492	1	93
MANDIRI20230492	2	64
MANDIRI20230493	1	100
MANDIRI20230493	3	89
MANDIRI20230494	1	75
MANDIRI20230494	3	91
MANDIRI20230495	1	71
MANDIRI20230495	3	59
MANDIRI20230496	1	73
MANDIRI20230496	2	78
MANDIRI20230497	1	55
MANDIRI20230497	3	80
MANDIRI20230498	1	92
MANDIRI20230498	3	77
MANDIRI20230499	1	92
MANDIRI20230499	3	77
MANDIRI20230500	1	98
MANDIRI20230500	2	76
MANDIRI20230501	1	63
MANDIRI20230501	3	58
MANDIRI20230502	1	74
MANDIRI20230502	2	64
MANDIRI20230503	1	89
MANDIRI20230503	3	60
MANDIRI20230504	1	92
MANDIRI20230504	2	55
MANDIRI20230505	1	73
MANDIRI20230505	2	92
MANDIRI20230507	1	50
MANDIRI20230507	2	80
MANDIRI20230508	1	95
MANDIRI20230508	3	85
MANDIRI20230509	1	71
MANDIRI20230509	3	73
MANDIRI20230510	1	74
MANDIRI20230510	3	73
MANDIRI20230512	1	64
MANDIRI20230512	3	88
MANDIRI20230514	1	50
MANDIRI20230514	3	64
MANDIRI20230516	1	56
MANDIRI20230516	2	87
MANDIRI20230517	1	98
MANDIRI20230517	2	94
MANDIRI20230518	1	97
MANDIRI20230518	3	70
MANDIRI20230520	1	96
MANDIRI20230520	3	87
MANDIRI20230521	1	64
MANDIRI20230521	3	54
MANDIRI20230522	1	81
MANDIRI20230522	2	100
MANDIRI20230524	1	71
MANDIRI20230524	3	92
MANDIRI20230526	1	55
MANDIRI20230526	3	66
MANDIRI20230527	1	64
MANDIRI20230527	3	58
MANDIRI20230528	1	89
MANDIRI20230528	2	70
MANDIRI20230529	1	89
MANDIRI20230529	2	100
MANDIRI20230530	1	56
MANDIRI20230530	3	75
MANDIRI20230532	1	89
MANDIRI20230532	2	100
MANDIRI20230533	1	92
MANDIRI20230533	3	82
MANDIRI20230535	1	72
MANDIRI20230535	3	92
MANDIRI20230536	1	56
MANDIRI20230536	3	57
MANDIRI20230538	1	65
MANDIRI20230538	2	87
MANDIRI20230539	1	64
MANDIRI20230539	3	55
MANDIRI20230540	1	75
MANDIRI20230540	2	67
MANDIRI20230541	1	69
MANDIRI20230541	3	96
MANDIRI20230542	1	100
MANDIRI20230542	3	75
MANDIRI20230543	1	63
MANDIRI20230543	2	75
MANDIRI20230544	1	79
MANDIRI20230544	3	71
MANDIRI20230545	1	58
MANDIRI20230545	2	58
MANDIRI20230546	1	80
MANDIRI20230546	3	54
MANDIRI20230547	1	80
MANDIRI20230547	3	78
MANDIRI20230548	1	51
MANDIRI20230548	3	84
MANDIRI20230549	1	53
MANDIRI20230549	3	62
MANDIRI20230550	1	67
MANDIRI20230550	2	71
MANDIRI20230551	1	97
MANDIRI20230551	2	64
MANDIRI20230552	1	75
MANDIRI20230552	3	60
MANDIRI20230553	1	93
MANDIRI20230553	2	73
MANDIRI20230554	1	51
MANDIRI20230554	3	50
MANDIRI20230555	1	63
MANDIRI20230555	3	88
MANDIRI20230556	1	92
MANDIRI20230556	2	99
MANDIRI20230558	1	82
MANDIRI20230558	2	72
MANDIRI20230560	1	59
MANDIRI20230560	2	99
MANDIRI20230561	1	66
MANDIRI20230561	2	66
MANDIRI20230562	1	80
MANDIRI20230562	3	80
MANDIRI20230563	1	65
MANDIRI20230563	2	78
MANDIRI20230564	1	63
MANDIRI20230564	2	61
MANDIRI20230565	1	91
MANDIRI20230565	2	73
MANDIRI20230566	1	71
MANDIRI20230566	3	76
MANDIRI20230567	1	54
MANDIRI20230567	3	64
MANDIRI20230568	1	97
MANDIRI20230568	3	96
MANDIRI20230569	1	50
MANDIRI20230569	3	78
MANDIRI20230570	1	73
MANDIRI20230570	3	93
MANDIRI20230572	1	68
MANDIRI20230572	2	92
MANDIRI20230573	1	76
MANDIRI20230573	2	70
MANDIRI20230575	1	84
MANDIRI20230575	2	50
MANDIRI20230576	1	93
MANDIRI20230576	2	98
MANDIRI20230577	1	85
MANDIRI20230577	2	83
MANDIRI20230578	1	65
MANDIRI20230578	3	57
MANDIRI20230579	1	66
MANDIRI20230579	3	87
MANDIRI20230581	1	87
MANDIRI20230581	2	50
MANDIRI20230583	1	54
MANDIRI20230583	2	51
MANDIRI20230584	1	59
MANDIRI20230584	3	85
MANDIRI20230585	1	93
MANDIRI20230585	3	89
MANDIRI20230586	1	59
MANDIRI20230586	2	62
MANDIRI20230587	1	78
MANDIRI20230587	3	76
MANDIRI20230588	1	58
MANDIRI20230588	3	80
MANDIRI20230589	1	75
MANDIRI20230589	3	68
MANDIRI20230590	1	60
MANDIRI20230590	3	51
MANDIRI20230591	1	98
MANDIRI20230591	2	68
MANDIRI20230592	1	85
MANDIRI20230592	2	74
MANDIRI20230593	1	53
MANDIRI20230593	3	93
MANDIRI20230594	1	55
MANDIRI20230594	3	95
MANDIRI20230595	1	72
MANDIRI20230595	2	63
MANDIRI20230597	1	89
MANDIRI20230597	2	85
MANDIRI20230598	1	94
MANDIRI20230598	2	84
MANDIRI20230599	1	85
MANDIRI20230599	3	51
MANDIRI20230600	1	91
MANDIRI20230600	3	93
MANDIRI20230601	1	79
MANDIRI20230601	2	93
MANDIRI20230603	1	74
MANDIRI20230603	3	89
MANDIRI20230604	1	75
MANDIRI20230604	2	62
MANDIRI20230605	1	54
MANDIRI20230605	2	68
MANDIRI20230606	1	94
MANDIRI20230606	2	50
MANDIRI20230607	1	61
MANDIRI20230607	2	71
MANDIRI20230608	1	59
MANDIRI20230608	2	77
MANDIRI20230609	1	58
MANDIRI20230609	2	86
MANDIRI20230610	1	53
MANDIRI20230610	2	50
MANDIRI20230611	1	76
MANDIRI20230611	2	65
MANDIRI20230612	1	62
MANDIRI20230612	3	77
MANDIRI20230613	1	51
MANDIRI20230613	2	94
MANDIRI20230615	1	55
MANDIRI20230615	3	87
MANDIRI20230616	1	71
MANDIRI20230616	3	82
MANDIRI20230617	1	81
MANDIRI20230617	3	67
MANDIRI20230618	1	54
MANDIRI20230618	3	82
MANDIRI20230619	1	57
MANDIRI20230619	3	76
MANDIRI20230620	1	61
MANDIRI20230620	3	51
MANDIRI20230621	1	88
MANDIRI20230621	3	51
MANDIRI20230622	1	98
MANDIRI20230622	3	81
MANDIRI20230623	1	80
MANDIRI20230623	2	84
MANDIRI20230625	1	76
MANDIRI20230625	3	50
MANDIRI20230626	1	81
MANDIRI20230626	3	60
MANDIRI20230627	1	87
MANDIRI20230627	3	82
MANDIRI20230628	1	79
MANDIRI20230628	2	59
MANDIRI20230629	1	83
MANDIRI20230629	2	70
MANDIRI20230630	1	100
MANDIRI20230630	2	83
MANDIRI20230631	1	55
MANDIRI20230631	3	68
MANDIRI20230632	1	87
MANDIRI20230632	2	91
MANDIRI20230633	1	99
MANDIRI20230633	2	55
MANDIRI20230634	1	66
MANDIRI20230634	3	100
MANDIRI20230635	1	86
MANDIRI20230635	2	89
MANDIRI20230636	1	86
MANDIRI20230636	2	63
MANDIRI20230637	1	71
MANDIRI20230637	3	51
MANDIRI20230638	1	79
MANDIRI20230638	3	80
MANDIRI20230639	1	99
MANDIRI20230639	2	72
MANDIRI20230640	1	68
MANDIRI20230640	2	63
MANDIRI20230642	1	79
MANDIRI20230642	3	78
MANDIRI20230643	1	58
MANDIRI20230643	3	100
MANDIRI20230644	1	65
MANDIRI20230644	3	63
MANDIRI20230645	1	53
MANDIRI20230645	3	67
MANDIRI20230646	1	70
MANDIRI20230646	2	84
MANDIRI20230647	1	96
MANDIRI20230647	3	100
MANDIRI20230649	1	60
MANDIRI20230649	3	73
MANDIRI20230650	1	88
MANDIRI20230650	2	80
MANDIRI20230651	1	85
MANDIRI20230651	3	71
MANDIRI20230652	1	72
MANDIRI20230652	3	80
MANDIRI20230653	1	70
MANDIRI20230653	3	95
MANDIRI20230654	1	53
MANDIRI20230654	2	58
MANDIRI20230655	1	93
MANDIRI20230655	3	55
MANDIRI20230656	1	89
MANDIRI20230656	3	72
MANDIRI20230657	1	62
MANDIRI20230657	2	60
MANDIRI20230658	1	92
MANDIRI20230658	2	61
MANDIRI20230659	1	83
MANDIRI20230659	2	56
MANDIRI20230660	1	96
MANDIRI20230660	3	92
MANDIRI20230661	1	85
MANDIRI20230661	3	75
MANDIRI20230662	1	58
MANDIRI20230662	3	78
MANDIRI20230663	1	59
MANDIRI20230663	2	82
MANDIRI20230665	1	71
MANDIRI20230665	3	73
MANDIRI20230666	1	96
MANDIRI20230666	2	65
MANDIRI20230667	1	75
MANDIRI20230667	2	55
MANDIRI20230668	1	59
MANDIRI20230668	3	99
MANDIRI20230669	1	92
MANDIRI20230669	2	74
MANDIRI20230670	1	58
MANDIRI20230670	2	81
MANDIRI20230671	1	56
MANDIRI20230671	3	99
MANDIRI20230672	1	88
MANDIRI20230672	2	96
MANDIRI20230673	1	77
MANDIRI20230673	3	59
MANDIRI20230674	1	65
MANDIRI20230674	3	87
MANDIRI20230675	1	91
MANDIRI20230675	2	53
MANDIRI20230676	1	99
MANDIRI20230676	3	82
MANDIRI20230677	1	81
MANDIRI20230677	3	78
MANDIRI20230678	1	82
MANDIRI20230678	2	73
MANDIRI20230680	1	93
MANDIRI20230680	2	75
MANDIRI20230681	1	76
MANDIRI20230681	3	83
MANDIRI20230682	1	97
MANDIRI20230682	2	61
MANDIRI20230683	1	69
MANDIRI20230683	3	72
MANDIRI20230684	1	98
MANDIRI20230684	2	94
MANDIRI20230685	1	82
MANDIRI20230685	2	72
MANDIRI20230686	1	100
MANDIRI20230686	3	98
MANDIRI20230687	1	58
MANDIRI20230687	3	91
MANDIRI20230688	1	96
MANDIRI20230688	3	63
MANDIRI20230689	1	67
MANDIRI20230689	2	94
MANDIRI20230690	1	58
MANDIRI20230690	2	96
MANDIRI20230691	1	97
MANDIRI20230691	3	50
MANDIRI20230692	1	63
MANDIRI20230692	3	72
MANDIRI20230693	1	83
MANDIRI20230693	3	59
MANDIRI20230694	1	97
MANDIRI20230694	3	53
MANDIRI20230695	1	100
MANDIRI20230695	3	64
MANDIRI20230696	1	63
MANDIRI20230696	2	94
MANDIRI20230698	1	60
MANDIRI20230698	2	62
MANDIRI20230699	1	71
MANDIRI20230699	3	64
MANDIRI20230700	1	98
MANDIRI20230700	3	100
MANDIRI20230701	1	79
MANDIRI20230701	2	89
MANDIRI20230702	1	61
MANDIRI20230702	3	59
MANDIRI20230703	1	96
MANDIRI20230703	2	71
MANDIRI20230706	1	89
MANDIRI20230706	3	58
MANDIRI20230707	1	97
MANDIRI20230707	3	75
MANDIRI20230708	1	56
MANDIRI20230708	3	77
MANDIRI20230709	1	75
MANDIRI20230709	2	75
MANDIRI20230710	1	83
MANDIRI20230710	2	94
MANDIRI20230711	1	95
MANDIRI20230711	3	81
MANDIRI20230712	1	77
MANDIRI20230712	2	98
MANDIRI20230713	1	83
MANDIRI20230713	3	81
MANDIRI20230715	1	71
MANDIRI20230715	3	80
MANDIRI20230717	1	89
MANDIRI20230717	2	92
MANDIRI20230718	1	80
MANDIRI20230718	2	63
MANDIRI20230719	1	82
MANDIRI20230719	2	70
MANDIRI20230720	1	74
MANDIRI20230720	2	83
MANDIRI20230721	1	99
MANDIRI20230721	3	84
MANDIRI20230722	1	78
MANDIRI20230722	3	88
MANDIRI20230723	1	77
MANDIRI20230723	3	99
MANDIRI20230724	1	90
MANDIRI20230724	2	71
MANDIRI20230725	1	97
MANDIRI20230725	3	70
MANDIRI20230726	1	80
MANDIRI20230726	2	97
MANDIRI20230727	1	72
MANDIRI20230727	3	52
MANDIRI20230728	1	92
MANDIRI20230728	3	85
MANDIRI20230729	1	56
MANDIRI20230729	3	95
MANDIRI20230730	1	90
MANDIRI20230730	2	64
MANDIRI20230731	1	61
MANDIRI20230731	3	83
MANDIRI20230732	1	53
MANDIRI20230732	3	88
MANDIRI20230733	1	79
MANDIRI20230733	2	68
MANDIRI20230734	1	89
MANDIRI20230734	2	90
MANDIRI20230736	1	69
MANDIRI20230736	3	76
MANDIRI20230737	1	56
MANDIRI20230737	2	54
MANDIRI20230738	1	72
MANDIRI20230738	2	77
MANDIRI20230739	1	54
MANDIRI20230739	3	61
MANDIRI20230740	1	80
MANDIRI20230740	3	60
MANDIRI20230742	1	57
MANDIRI20230742	3	94
MANDIRI20230743	1	93
MANDIRI20230743	2	98
MANDIRI20230744	1	80
MANDIRI20230744	3	60
MANDIRI20230745	1	61
MANDIRI20230745	3	54
MANDIRI20230746	1	100
MANDIRI20230746	3	82
MANDIRI20230747	1	89
MANDIRI20230747	3	78
MANDIRI20230749	1	99
MANDIRI20230749	2	93
MANDIRI20230751	1	83
MANDIRI20230751	2	75
MANDIRI20230752	1	51
MANDIRI20230752	2	86
MANDIRI20230753	1	58
MANDIRI20230753	3	87
MANDIRI20230754	1	92
MANDIRI20230754	2	81
MANDIRI20230755	1	83
MANDIRI20230755	3	58
MANDIRI20230756	1	69
MANDIRI20230756	2	76
MANDIRI20230757	1	76
MANDIRI20230757	2	77
MANDIRI20230758	1	55
MANDIRI20230758	2	55
MANDIRI20230759	1	94
MANDIRI20230759	3	90
MANDIRI20230760	1	51
