ApplicantID	MajorID	SelectionStatus
MANDIRI20210888	4	0
MANDIRI20210888	27	0
MANDIRI20210888	1	0
MANDIRI20210888	25	0
MANDIRI20210889	25	1
MANDIRI20210889	19	0
MANDIRI20210889	10	0
MANDIRI20210889	32	0
MANDIRI20210889	3	0
MANDIRI20210890	9	1
MANDIRI20210890	18	0
MANDIRI20210891	29	1
MANDIRI20210891	4	0
MANDIRI20210891	11	0
MANDIRI20210891	11	0
MANDIRI20210891	9	0
MANDIRI20210892	10	1
MANDIRI20210892	30	0
MANDIRI20210892	19	0
MANDIRI20210892	24	0
MANDIRI20210892	13	0
MANDIRI20210893	7	1
MANDIRI20210893	20	0
MANDIRI20210894	32	1
MANDIRI20210894	15	0
MANDIRI20210895	18	1
MANDIRI20210895	23	0
MANDIRI20210895	6	0
MANDIRI20210895	20	0
MANDIRI20210895	8	0
MANDIRI20210896	22	1
MANDIRI20210896	15	0
MANDIRI20210897	13	1
MANDIRI20210897	27	0
MANDIRI20210897	29	0
MANDIRI20210897	1	0
MANDIRI20210897	8	0
MANDIRI20210898	28	1
MANDIRI20210898	18	0
MANDIRI20210898	1	0
MANDIRI20210898	5	0
MANDIRI20210898	8	0
MANDIRI20210899	17	1
MANDIRI20210899	20	0
MANDIRI20210899	25	0
MANDIRI20210899	27	0
MANDIRI20210899	14	0
MANDIRI20210900	10	1
MANDIRI20210900	16	0
MANDIRI20210901	14	1
MANDIRI20210901	17	0
MANDIRI20210902	1	1
MANDIRI20210902	12	0
MANDIRI20210902	7	0
MANDIRI20210902	21	0
MANDIRI20210902	11	0
MANDIRI20210903	21	1
MANDIRI20210903	30	0
MANDIRI20210903	15	0
MANDIRI20210903	10	0
MANDIRI20210903	10	0
MANDIRI20210904	18	0
MANDIRI20210904	24	0
MANDIRI20210905	10	1
MANDIRI20210905	4	0
MANDIRI20210905	14	0
MANDIRI20210905	19	0
MANDIRI20210905	25	0
MANDIRI20210906	14	1
MANDIRI20210906	5	0
MANDIRI20210906	11	0
MANDIRI20210906	19	0
MANDIRI20210906	4	0
MANDIRI20210907	6	1
MANDIRI20210907	1	0
MANDIRI20210908	25	1
MANDIRI20210908	5	0
MANDIRI20210908	8	0
MANDIRI20210908	18	0
MANDIRI20210908	1	0
MANDIRI20210909	11	0
MANDIRI20210909	18	0
MANDIRI20210909	11	0
MANDIRI20210909	5	0
MANDIRI20210909	3	0
MANDIRI20210910	2	1
MANDIRI20210910	18	0
MANDIRI20210910	25	0
MANDIRI20210910	18	0
MANDIRI20210910	13	0
MANDIRI20210911	3	1
MANDIRI20210911	28	0
MANDIRI20210911	14	0
MANDIRI20210911	31	0
MANDIRI20210911	8	0
MANDIRI20210912	5	1
MANDIRI20210912	18	0
MANDIRI20210913	27	1
MANDIRI20210913	32	0
MANDIRI20210913	13	0
MANDIRI20210913	8	0
MANDIRI20210913	28	0
MANDIRI20210914	7	0
MANDIRI20210914	6	0
MANDIRI20210915	19	1
MANDIRI20210915	1	0
MANDIRI20210915	20	0
MANDIRI20210915	25	0
MANDIRI20210915	24	0
MANDIRI20210916	32	1
MANDIRI20210916	17	0
MANDIRI20210917	1	1
MANDIRI20210917	22	0
MANDIRI20210918	12	1
MANDIRI20210918	7	0
MANDIRI20210919	30	1
MANDIRI20210919	30	0
MANDIRI20210920	12	1
MANDIRI20210920	32	0
MANDIRI20210921	5	1
MANDIRI20210921	8	0
MANDIRI20210922	24	1
MANDIRI20210922	20	0
MANDIRI20210923	24	1
MANDIRI20210923	9	0
MANDIRI20210923	1	0
MANDIRI20210923	26	0
MANDIRI20210923	5	0
MANDIRI20210924	17	1
MANDIRI20210924	16	0
MANDIRI20210924	19	0
MANDIRI20210924	6	0
MANDIRI20210924	8	0
MANDIRI20210925	8	1
MANDIRI20210925	29	0
MANDIRI20210926	20	1
MANDIRI20210926	17	0
MANDIRI20210927	3	1
MANDIRI20210927	3	0
MANDIRI20210927	10	0
MANDIRI20210927	32	0
MANDIRI20210927	24	0
MANDIRI20210928	15	1
MANDIRI20210928	18	0
MANDIRI20210928	29	0
MANDIRI20210928	11	0
MANDIRI20210928	5	0
MANDIRI20210929	26	1
MANDIRI20210929	17	0
MANDIRI20210929	17	0
MANDIRI20210929	5	0
MANDIRI20210929	18	0
MANDIRI20210930	30	1
MANDIRI20210930	23	0
MANDIRI20210930	7	0
MANDIRI20210930	20	0
MANDIRI20210930	24	0
MANDIRI20210931	22	0
MANDIRI20210931	2	0
MANDIRI20210931	21	0
MANDIRI20210931	7	0
MANDIRI20210931	24	0
MANDIRI20210932	24	1
MANDIRI20210932	4	0
MANDIRI20210932	26	0
MANDIRI20210932	19	0
MANDIRI20210932	27	0
MANDIRI20210933	6	1
MANDIRI20210933	23	0
MANDIRI20210934	11	0
MANDIRI20210934	29	0
MANDIRI20210934	24	0
MANDIRI20210934	12	0
MANDIRI20210934	3	0
MANDIRI20210935	4	1
MANDIRI20210935	26	0
MANDIRI20210935	1	0
MANDIRI20210935	21	0
MANDIRI20210935	9	0
MANDIRI20210936	15	0
MANDIRI20210936	17	0
MANDIRI20210937	21	1
MANDIRI20210937	31	0
MANDIRI20210938	32	1
MANDIRI20210938	2	0
MANDIRI20210939	16	1
MANDIRI20210939	6	0
MANDIRI20210939	28	0
MANDIRI20210939	26	0
MANDIRI20210939	19	0
MANDIRI20210940	25	1
MANDIRI20210940	6	0
MANDIRI20210940	25	0
MANDIRI20210940	25	0
MANDIRI20210940	30	0
MANDIRI20210941	7	1
MANDIRI20210941	11	0
MANDIRI20210941	29	0
MANDIRI20210941	3	0
MANDIRI20210941	26	0
MANDIRI20210942	8	0
MANDIRI20210942	17	0
MANDIRI20210942	2	0
MANDIRI20210942	16	0
MANDIRI20210942	6	0
MANDIRI20210943	13	0
MANDIRI20210943	15	0
MANDIRI20210944	21	0
MANDIRI20210944	13	0
MANDIRI20210944	28	0
MANDIRI20210944	11	0
MANDIRI20210944	18	0
MANDIRI20210945	12	1
MANDIRI20210945	29	0
MANDIRI20210945	18	0
MANDIRI20210945	10	0
MANDIRI20210945	15	0
MANDIRI20210946	24	1
MANDIRI20210946	11	0
MANDIRI20210947	21	1
MANDIRI20210947	31	0
MANDIRI20210948	21	1
MANDIRI20210948	30	0
MANDIRI20210949	21	1
MANDIRI20210949	17	0
MANDIRI20210950	32	1
MANDIRI20210950	21	0
MANDIRI20210950	28	0
MANDIRI20210950	19	0
MANDIRI20210950	26	0
MANDIRI20210951	8	1
MANDIRI20210951	25	0
MANDIRI20210952	20	1
MANDIRI20210952	24	0
MANDIRI20210953	29	1
MANDIRI20210953	27	0
MANDIRI20210954	32	1
MANDIRI20210954	2	0
MANDIRI20210954	21	0
MANDIRI20210954	14	0
MANDIRI20210954	6	0
MANDIRI20210955	24	1
MANDIRI20210955	17	0
MANDIRI20210955	28	0
MANDIRI20210955	15	0
MANDIRI20210955	27	0
MANDIRI20210956	29	1
MANDIRI20210956	12	0
MANDIRI20210957	31	1
MANDIRI20210957	24	0
MANDIRI20210957	24	0
MANDIRI20210957	8	0
MANDIRI20210957	15	0
MANDIRI20210958	27	1
MANDIRI20210958	13	0
MANDIRI20210959	30	0
MANDIRI20210959	8	0
MANDIRI20210960	9	1
MANDIRI20210960	1	0
MANDIRI20210960	17	0
MANDIRI20210960	21	0
MANDIRI20210960	19	0
MANDIRI20210961	31	1
MANDIRI20210961	15	0
MANDIRI20210962	21	1
MANDIRI20210962	8	0
MANDIRI20210962	17	0
MANDIRI20210962	23	0
MANDIRI20210962	4	0
MANDIRI20210963	29	0
MANDIRI20210963	6	0
MANDIRI20210963	6	0
MANDIRI20210963	14	0
MANDIRI20210963	8	0
MANDIRI20210964	16	0
MANDIRI20210964	17	0
MANDIRI20210965	15	0
MANDIRI20210965	13	0
MANDIRI20210965	29	0
MANDIRI20210965	20	0
MANDIRI20210965	3	0
MANDIRI20210966	22	1
MANDIRI20210966	9	0
MANDIRI20210967	23	1
MANDIRI20210967	7	0
MANDIRI20210968	8	1
MANDIRI20210968	19	0
MANDIRI20210968	17	0
MANDIRI20210968	27	0
MANDIRI20210968	25	0
MANDIRI20210969	12	1
MANDIRI20210969	20	0
MANDIRI20210969	25	0
MANDIRI20210969	23	0
MANDIRI20210969	10	0
MANDIRI20210970	18	1
MANDIRI20210970	4	0
MANDIRI20210970	13	0
MANDIRI20210970	3	0
MANDIRI20210970	7	0
MANDIRI20210971	17	1
MANDIRI20210971	28	0
MANDIRI20210972	5	1
MANDIRI20210972	32	0
MANDIRI20210973	9	0
MANDIRI20210973	1	0
MANDIRI20210974	22	1
MANDIRI20210974	17	0
MANDIRI20210975	32	0
MANDIRI20210975	21	0
MANDIRI20210976	10	1
MANDIRI20210976	23	0
MANDIRI20210976	5	0
MANDIRI20210976	15	0
MANDIRI20210976	2	0
MANDIRI20210977	23	1
MANDIRI20210977	13	0
MANDIRI20210978	14	0
MANDIRI20210978	15	0
MANDIRI20210978	23	0
MANDIRI20210978	1	0
MANDIRI20210978	32	0
MANDIRI20210979	1	1
MANDIRI20210979	22	0
MANDIRI20210980	20	1
MANDIRI20210980	10	0
MANDIRI20210981	23	1
MANDIRI20210981	4	0
MANDIRI20210981	5	0
MANDIRI20210981	2	0
MANDIRI20210981	20	0
MANDIRI20210982	29	1
MANDIRI20210982	24	0
MANDIRI20210982	31	0
MANDIRI20210982	31	0
MANDIRI20210982	19	0
MANDIRI20210983	11	1
MANDIRI20210983	29	0
MANDIRI20210984	24	1
MANDIRI20210984	19	0
MANDIRI20210985	15	0
MANDIRI20210985	8	0
MANDIRI20210985	16	0
MANDIRI20210985	14	0
MANDIRI20210985	15	0
MANDIRI20210986	17	1
MANDIRI20210986	18	0
MANDIRI20210986	20	0
MANDIRI20210986	1	0
MANDIRI20210986	29	0
MANDIRI20210987	26	1
MANDIRI20210987	23	0
MANDIRI20210987	16	0
MANDIRI20210987	26	0
MANDIRI20210987	23	0
MANDIRI20210988	27	1
MANDIRI20210988	27	0
MANDIRI20210988	1	0
MANDIRI20210988	2	0
MANDIRI20210988	14	0
MANDIRI20210989	13	1
MANDIRI20210989	32	0
MANDIRI20210989	30	0
MANDIRI20210989	16	0
MANDIRI20210989	10	0
MANDIRI20210990	14	1
MANDIRI20210990	7	0
MANDIRI20210990	10	0
MANDIRI20210990	16	0
MANDIRI20210990	23	0
MANDIRI20210991	15	1
MANDIRI20210991	4	0
MANDIRI20210992	5	1
MANDIRI20210992	22	0
MANDIRI20210993	29	0
MANDIRI20210993	30	0
MANDIRI20210993	29	0
MANDIRI20210993	30	0
MANDIRI20210993	9	0
MANDIRI20210994	27	0
MANDIRI20210994	32	0
MANDIRI20210995	1	0
MANDIRI20210995	26	0
MANDIRI20210996	8	0
MANDIRI20210996	11	0
MANDIRI20210996	1	0
MANDIRI20210996	26	0
MANDIRI20210996	14	0
MANDIRI20210997	22	1
MANDIRI20210997	9	0
MANDIRI20210998	29	1
MANDIRI20210998	22	0
MANDIRI20210999	29	1
MANDIRI20210999	25	0
MANDIRI20210999	30	0
MANDIRI20210999	2	0
MANDIRI20210999	5	0
MANDIRI20211000	8	1
MANDIRI20211000	24	0
MANDIRI20211000	6	0
MANDIRI20211000	28	0
MANDIRI20211000	15	0
MANDIRI20211001	24	1
MANDIRI20211001	20	0
MANDIRI20211001	20	0
MANDIRI20211001	12	0
MANDIRI20211001	2	0
MANDIRI20211002	5	1
MANDIRI20211002	21	0
MANDIRI20211003	29	1
MANDIRI20211003	20	0
MANDIRI20211003	17	0
MANDIRI20211003	4	0
MANDIRI20211003	32	0
MANDIRI20211004	21	1
MANDIRI20211004	9	0
MANDIRI20211004	13	0
MANDIRI20211004	6	0
MANDIRI20211004	32	0
MANDIRI20211005	31	1
MANDIRI20211005	5	0
MANDIRI20211006	19	1
MANDIRI20211006	1	0
MANDIRI20211006	2	0
MANDIRI20211006	23	0
MANDIRI20211006	22	0
MANDIRI20211007	1	1
MANDIRI20211007	1	0
MANDIRI20211008	20	1
MANDIRI20211008	22	0
MANDIRI20211008	6	0
MANDIRI20211008	11	0
MANDIRI20211008	28	0
MANDIRI20211009	19	1
MANDIRI20211009	26	0
MANDIRI20211010	5	1
MANDIRI20211010	8	0
MANDIRI20211011	10	1
MANDIRI20211011	26	0
MANDIRI20211012	21	1
MANDIRI20211012	7	0
MANDIRI20211012	15	0
MANDIRI20211012	30	0
MANDIRI20211012	11	0
MANDIRI20211013	20	1
MANDIRI20211013	6	0
MANDIRI20211013	21	0
MANDIRI20211013	31	0
MANDIRI20211013	13	0
MANDIRI20211014	11	1
MANDIRI20211014	9	0
MANDIRI20211015	8	1
MANDIRI20211015	3	0
MANDIRI20211016	4	1
MANDIRI20211016	14	0
MANDIRI20211017	3	0
MANDIRI20211017	14	0
MANDIRI20211017	3	0
MANDIRI20211017	28	0
MANDIRI20211017	23	0
MANDIRI20211018	10	1
MANDIRI20211018	12	0
MANDIRI20211019	12	1
MANDIRI20211019	22	0
MANDIRI20211020	28	1
MANDIRI20211020	22	0
MANDIRI20211020	30	0
MANDIRI20211020	4	0
MANDIRI20211020	8	0
MANDIRI20211021	17	1
MANDIRI20211021	24	0
MANDIRI20211022	11	1
MANDIRI20211022	24	0
MANDIRI20211023	7	0
MANDIRI20211023	29	0
MANDIRI20211023	16	0
MANDIRI20211023	27	0
MANDIRI20211023	22	0
MANDIRI20211024	17	1
MANDIRI20211024	4	0
MANDIRI20211024	24	0
MANDIRI20211024	14	0
MANDIRI20211024	1	0
MANDIRI20211025	27	1
MANDIRI20211025	23	0
MANDIRI20211025	19	0
MANDIRI20211025	6	0
MANDIRI20211025	6	0
MANDIRI20211026	2	1
MANDIRI20211026	31	0
MANDIRI20211026	12	0
MANDIRI20211026	8	0
MANDIRI20211026	15	0
MANDIRI20211027	11	1
MANDIRI20211027	12	0
MANDIRI20211028	20	1
MANDIRI20211028	24	0
MANDIRI20211029	5	1
MANDIRI20211029	32	0
MANDIRI20211030	13	1
MANDIRI20211030	18	0
MANDIRI20211031	18	1
MANDIRI20211031	26	0
MANDIRI20211031	26	0
MANDIRI20211031	15	0
MANDIRI20211031	19	0
MANDIRI20211032	5	1
MANDIRI20211032	12	0
MANDIRI20211033	4	1
MANDIRI20211033	6	0
MANDIRI20211033	24	0
MANDIRI20211033	15	0
MANDIRI20211033	1	0
MANDIRI20211034	22	1
MANDIRI20211034	16	0
MANDIRI20211034	22	0
MANDIRI20211034	14	0
MANDIRI20211034	16	0
MANDIRI20211035	30	1
MANDIRI20211035	16	0
MANDIRI20211035	9	0
MANDIRI20211035	18	0
MANDIRI20211035	26	0
MANDIRI20211036	8	1
MANDIRI20211036	18	0
MANDIRI20211036	19	0
MANDIRI20211036	20	0
MANDIRI20211036	15	0
MANDIRI20211037	30	1
MANDIRI20211037	13	0
MANDIRI20211037	23	0
MANDIRI20211037	16	0
MANDIRI20211037	16	0
MANDIRI20211038	3	1
MANDIRI20211038	12	0
MANDIRI20211039	26	1
MANDIRI20211039	17	0
MANDIRI20211039	9	0
MANDIRI20211039	2	0
MANDIRI20211039	25	0
MANDIRI20211040	32	1
MANDIRI20211040	29	0
MANDIRI20211041	14	0
MANDIRI20211041	19	0
MANDIRI20211041	18	0
MANDIRI20211041	11	0
MANDIRI20211041	12	0
MANDIRI20211042	1	1
MANDIRI20211042	22	0
MANDIRI20211043	9	1
MANDIRI20211043	9	0
MANDIRI20211043	1	0
MANDIRI20211043	23	0
MANDIRI20211043	19	0
MANDIRI20211044	14	1
MANDIRI20211044	9	0
MANDIRI20211045	2	1
MANDIRI20211045	25	0
MANDIRI20211045	7	0
MANDIRI20211045	19	0
MANDIRI20211045	20	0
MANDIRI20211046	8	1
MANDIRI20211046	26	0
MANDIRI20211046	7	0
MANDIRI20211046	2	0
MANDIRI20211046	2	0
MANDIRI20211047	10	1
MANDIRI20211047	29	0
MANDIRI20211048	32	0
MANDIRI20211048	25	0
MANDIRI20211048	29	0
MANDIRI20211048	2	0
MANDIRI20211048	20	0
MANDIRI20211049	2	1
MANDIRI20211049	12	0
MANDIRI20211049	27	0
MANDIRI20211049	7	0
MANDIRI20211049	20	0
MANDIRI20211050	25	1
MANDIRI20211050	22	0
MANDIRI20211051	12	1
MANDIRI20211051	5	0
MANDIRI20211052	24	1
MANDIRI20211052	27	0
MANDIRI20211052	23	0
MANDIRI20211052	12	0
MANDIRI20211052	2	0
MANDIRI20211053	9	1
MANDIRI20211053	16	0
MANDIRI20211054	31	1
MANDIRI20211054	18	0
MANDIRI20211054	5	0
MANDIRI20211054	3	0
MANDIRI20211054	13	0
MANDIRI20211055	18	1
MANDIRI20211055	14	0
MANDIRI20211055	2	0
MANDIRI20211055	28	0
MANDIRI20211055	19	0
MANDIRI20211056	12	1
MANDIRI20211056	5	0
MANDIRI20211056	13	0
MANDIRI20211056	4	0
MANDIRI20211056	6	0
MANDIRI20211057	14	1
MANDIRI20211057	9	0
MANDIRI20211058	3	1
MANDIRI20211058	22	0
MANDIRI20211058	16	0
MANDIRI20211058	29	0
MANDIRI20211058	13	0
MANDIRI20211059	10	1
MANDIRI20211059	6	0
MANDIRI20211060	28	1
MANDIRI20211060	26	0
MANDIRI20211060	26	0
MANDIRI20211060	2	0
MANDIRI20211060	15	0
MANDIRI20211061	8	1
MANDIRI20211061	7	0
MANDIRI20211062	23	1
MANDIRI20211062	2	0
MANDIRI20211063	10	0
MANDIRI20211063	1	0
MANDIRI20211064	21	1
MANDIRI20211064	10	0
MANDIRI20211065	21	1
MANDIRI20211065	2	0
MANDIRI20211066	32	1
MANDIRI20211066	30	0
MANDIRI20211067	24	1
MANDIRI20211067	16	0
MANDIRI20211067	31	0
MANDIRI20211067	13	0
MANDIRI20211067	2	0
MANDIRI20211068	30	0
MANDIRI20211068	3	0
MANDIRI20211068	15	0
MANDIRI20211068	20	0
MANDIRI20211068	6	0
MANDIRI20211069	29	1
MANDIRI20211069	9	0
MANDIRI20211070	30	0
MANDIRI20211070	5	0
MANDIRI20211071	11	1
MANDIRI20211071	27	0
MANDIRI20211072	6	1
MANDIRI20211072	7	0
MANDIRI20211073	11	1
MANDIRI20211073	13	0
MANDIRI20211073	9	0
MANDIRI20211073	5	0
MANDIRI20211073	15	0
MANDIRI20211074	1	1
MANDIRI20211074	15	0
MANDIRI20211074	28	0
MANDIRI20211074	12	0
MANDIRI20211074	10	0
MANDIRI20211075	5	1
MANDIRI20211075	13	0
MANDIRI20211075	21	0
MANDIRI20211075	9	0
MANDIRI20211075	32	0
MANDIRI20211076	31	1
MANDIRI20211076	27	0
MANDIRI20211077	8	1
MANDIRI20211077	20	0
MANDIRI20211078	22	1
MANDIRI20211078	22	0
MANDIRI20211078	30	0
MANDIRI20211078	1	0
MANDIRI20211078	21	0
MANDIRI20211079	13	1
MANDIRI20211079	5	0
MANDIRI20211079	20	0
MANDIRI20211079	1	0
MANDIRI20211079	25	0
MANDIRI20211080	18	1
MANDIRI20211080	13	0
MANDIRI20211080	1	0
MANDIRI20211080	3	0
MANDIRI20211080	21	0
MANDIRI20211081	25	1
MANDIRI20211081	14	0
MANDIRI20211081	8	0
MANDIRI20211081	24	0
MANDIRI20211081	23	0
MANDIRI20211082	16	0
MANDIRI20211082	14	0
MANDIRI20211083	30	1
MANDIRI20211083	27	0
MANDIRI20211084	23	0
MANDIRI20211084	17	0
MANDIRI20211084	23	0
MANDIRI20211084	14	0
MANDIRI20211084	18	0
MANDIRI20211085	23	1
MANDIRI20211085	18	0
MANDIRI20211086	18	1
MANDIRI20211086	6	0
MANDIRI20211087	3	1
MANDIRI20211087	17	0
MANDIRI20211087	17	0
MANDIRI20211087	29	0
MANDIRI20211087	16	0
MANDIRI20211088	10	1
MANDIRI20211088	12	0
MANDIRI20211088	10	0
MANDIRI20211088	3	0
MANDIRI20211088	6	0
MANDIRI20211089	20	1
MANDIRI20211089	5	0
MANDIRI20211089	24	0
MANDIRI20211089	32	0
MANDIRI20211089	13	0
MANDIRI20211090	9	1
MANDIRI20211090	9	0
MANDIRI20211090	28	0
MANDIRI20211090	5	0
MANDIRI20211090	21	0
MANDIRI20211091	18	1
MANDIRI20211091	16	0
MANDIRI20211091	20	0
MANDIRI20211091	32	0
MANDIRI20211091	27	0
MANDIRI20211092	31	0
MANDIRI20211092	12	0
MANDIRI20211093	5	0
MANDIRI20211093	11	0
MANDIRI20211093	23	0
MANDIRI20211093	23	0
MANDIRI20211093	20	0
MANDIRI20211094	22	1
MANDIRI20211094	15	0
MANDIRI20211094	26	0
MANDIRI20211094	8	0
MANDIRI20211094	2	0
MANDIRI20211095	4	0
MANDIRI20211095	21	0
MANDIRI20211096	17	1
MANDIRI20211096	10	0
MANDIRI20211096	12	0
MANDIRI20211096	23	0
MANDIRI20211096	30	0
MANDIRI20211097	6	1
MANDIRI20211097	2	0
MANDIRI20211098	26	1
MANDIRI20211098	8	0
MANDIRI20211099	26	1
MANDIRI20211099	30	0
MANDIRI20211100	2	1
MANDIRI20211100	24	0
MANDIRI20211101	19	0
MANDIRI20211101	31	0
MANDIRI20211101	18	0
MANDIRI20211101	31	0
MANDIRI20211101	16	0
MANDIRI20211102	7	0
MANDIRI20211102	2	0
MANDIRI20211102	28	0
MANDIRI20211102	23	0
MANDIRI20211102	5	0
MANDIRI20211103	20	1
MANDIRI20211103	4	0
MANDIRI20211103	10	0
MANDIRI20211103	26	0
MANDIRI20211103	10	0
MANDIRI20211104	8	1
MANDIRI20211104	24	0
MANDIRI20211104	28	0
MANDIRI20211104	7	0
MANDIRI20211104	32	0
MANDIRI20211105	13	1
MANDIRI20211105	17	0
MANDIRI20211105	21	0
MANDIRI20211105	6	0
MANDIRI20211105	7	0
MANDIRI20211106	32	1
MANDIRI20211106	30	0
MANDIRI20211106	19	0
MANDIRI20211106	26	0
MANDIRI20211106	29	0
MANDIRI20211107	3	1
MANDIRI20211107	1	0
MANDIRI20211108	23	1
MANDIRI20211108	1	0
MANDIRI20211109	20	1
MANDIRI20211109	12	0
MANDIRI20211110	20	1
MANDIRI20211110	27	0
MANDIRI20211110	22	0
MANDIRI20211110	19	0
MANDIRI20211110	29	0
MANDIRI20211111	26	1
MANDIRI20211111	14	0
MANDIRI20211112	6	1
MANDIRI20211112	13	0
MANDIRI20211112	28	0
MANDIRI20211112	6	0
MANDIRI20211112	7	0
MANDIRI20211113	21	1
MANDIRI20211113	23	0
MANDIRI20211113	15	0
MANDIRI20211113	20	0
MANDIRI20211113	14	0
MANDIRI20211114	1	1
MANDIRI20211114	28	0
MANDIRI20211115	31	0
MANDIRI20211115	22	0
MANDIRI20211115	19	0
MANDIRI20211115	11	0
MANDIRI20211115	3	0
MANDIRI20211116	17	1
MANDIRI20211116	29	0
MANDIRI20211116	20	0
MANDIRI20211116	1	0
MANDIRI20211116	14	0
MANDIRI20211117	14	1
MANDIRI20211117	7	0
MANDIRI20211117	22	0
MANDIRI20211117	32	0
MANDIRI20211117	15	0
MANDIRI20211118	17	1
MANDIRI20211118	18	0
MANDIRI20211119	1	1
MANDIRI20211119	21	0
MANDIRI20211119	28	0
MANDIRI20211119	22	0
MANDIRI20211119	12	0
MANDIRI20211120	6	0
MANDIRI20211120	9	0
MANDIRI20211120	17	0
MANDIRI20211120	4	0
MANDIRI20211120	14	0
MANDIRI20211121	18	1
MANDIRI20211121	6	0
MANDIRI20211121	24	0
MANDIRI20211121	31	0
MANDIRI20211121	10	0
MANDIRI20211122	7	0
MANDIRI20211122	11	0
MANDIRI20211123	16	1
MANDIRI20211123	3	0
MANDIRI20211123	29	0
MANDIRI20211123	24	0
MANDIRI20211123	31	0
MANDIRI20211124	16	1
MANDIRI20211124	5	0
MANDIRI20211125	3	0
MANDIRI20211125	19	0
MANDIRI20211126	17	1
MANDIRI20211126	20	0
MANDIRI20211127	3	1
MANDIRI20211127	2	0
MANDIRI20211127	13	0
MANDIRI20211127	13	0
MANDIRI20211127	20	0
MANDIRI20211128	21	1
MANDIRI20211128	25	0
MANDIRI20211129	27	1
MANDIRI20211129	14	0
MANDIRI20211130	13	1
MANDIRI20211130	9	0
MANDIRI20211131	21	1
MANDIRI20211131	22	0
MANDIRI20211131	23	0
MANDIRI20211131	17	0
MANDIRI20211131	26	0
MANDIRI20211132	12	1
MANDIRI20211132	29	0
MANDIRI20211133	12	1
MANDIRI20211133	2	0
MANDIRI20211134	19	1
MANDIRI20211134	27	0
MANDIRI20211135	19	1
MANDIRI20211135	1	0
MANDIRI20211136	32	1
MANDIRI20211136	11	0
MANDIRI20211137	21	1
MANDIRI20211137	20	0
MANDIRI20211138	20	0
MANDIRI20211138	11	0
MANDIRI20211138	14	0
MANDIRI20211138	16	0
MANDIRI20211138	1	0
MANDIRI20211139	20	1
MANDIRI20211139	12	0
MANDIRI20211140	10	0
MANDIRI20211140	1	0
MANDIRI20211140	1	0
MANDIRI20211140	15	0
MANDIRI20211140	24	0
MANDIRI20211141	11	1
MANDIRI20211141	25	0
MANDIRI20211141	10	0
MANDIRI20211141	24	0
MANDIRI20211141	21	0
MANDIRI20211142	22	0
MANDIRI20211142	19	0
MANDIRI20211142	14	0
MANDIRI20211142	29	0
MANDIRI20211142	5	0
MANDIRI20211143	6	1
MANDIRI20211143	28	0
MANDIRI20211144	22	1
MANDIRI20211144	29	0
MANDIRI20211145	30	1
MANDIRI20211145	12	0
MANDIRI20211145	6	0
MANDIRI20211145	31	0
MANDIRI20211145	17	0
MANDIRI20211146	16	1
MANDIRI20211146	15	0
MANDIRI20211146	7	0
MANDIRI20211146	17	0
MANDIRI20211146	7	0
MANDIRI20211147	2	1
MANDIRI20211147	24	0
MANDIRI20211148	19	1
MANDIRI20211148	16	0
MANDIRI20211148	8	0
MANDIRI20211148	12	0
MANDIRI20211148	27	0
MANDIRI20211149	24	1
MANDIRI20211149	23	0
MANDIRI20211149	16	0
MANDIRI20211149	20	0
MANDIRI20211149	15	0
MANDIRI20211150	14	1
MANDIRI20211150	17	0
MANDIRI20211150	31	0
MANDIRI20211150	28	0
MANDIRI20211150	14	0
MANDIRI20211151	30	1
MANDIRI20211151	11	0
MANDIRI20211152	4	1
MANDIRI20211152	5	0
MANDIRI20211153	7	1
MANDIRI20211153	7	0
MANDIRI20211153	3	0
MANDIRI20211153	7	0
MANDIRI20211153	1	0
MANDIRI20211154	10	1
MANDIRI20211154	6	0
MANDIRI20211155	25	1
MANDIRI20211155	20	0
MANDIRI20211156	11	1
MANDIRI20211156	3	0
MANDIRI20211157	5	0
MANDIRI20211157	27	0
MANDIRI20211157	22	0
MANDIRI20211157	28	0
MANDIRI20211157	1	0
MANDIRI20211158	22	1
MANDIRI20211158	8	0
MANDIRI20211159	17	1
MANDIRI20211159	14	0
MANDIRI20211159	26	0
MANDIRI20211159	23	0
MANDIRI20211159	27	0
MANDIRI20211160	19	1
MANDIRI20211160	17	0
MANDIRI20211160	21	0
MANDIRI20211160	2	0
MANDIRI20211160	23	0
MANDIRI20211161	8	1
MANDIRI20211161	18	0
MANDIRI20211162	30	1
MANDIRI20211162	13	0
MANDIRI20211162	24	0
MANDIRI20211162	15	0
MANDIRI20211162	28	0
MANDIRI20211163	9	1
MANDIRI20211163	32	0
MANDIRI20211163	16	0
MANDIRI20211163	1	0
MANDIRI20211163	32	0
MANDIRI20211164	16	1
MANDIRI20211164	29	0
MANDIRI20211164	13	0
MANDIRI20211164	26	0
MANDIRI20211164	3	0
MANDIRI20211165	1	1
MANDIRI20211165	2	0
MANDIRI20211166	30	0
MANDIRI20211166	30	0
MANDIRI20211167	1	1
MANDIRI20211167	2	0
MANDIRI20211168	8	1
MANDIRI20211168	22	0
MANDIRI20211168	14	0
MANDIRI20211168	23	0
MANDIRI20211168	23	0
MANDIRI20211169	8	1
MANDIRI20211169	23	0
MANDIRI20211169	8	0
MANDIRI20211169	26	0
MANDIRI20211169	16	0
