ApplicantID	UTBKSubjectID	Score
MANDIRI20211103	10	588
MANDIRI20211103	11	525
MANDIRI20211103	12	521
MANDIRI20211104	5	478
MANDIRI20211104	6	585
MANDIRI20211104	7	665
MANDIRI20211104	8	800
MANDIRI20211104	9	606
MANDIRI20211104	10	728
MANDIRI20211104	11	461
MANDIRI20211104	12	784
MANDIRI20211105	1	585
MANDIRI20211105	2	698
MANDIRI20211105	3	653
MANDIRI20211105	4	613
MANDIRI20211105	9	564
MANDIRI20211105	10	455
MANDIRI20211105	11	680
MANDIRI20211105	12	761
MANDIRI20211106	5	460
MANDIRI20211106	6	640
MANDIRI20211106	7	714
MANDIRI20211106	8	723
MANDIRI20211106	9	562
MANDIRI20211106	10	548
MANDIRI20211106	11	706
MANDIRI20211106	12	513
MANDIRI20211110	5	615
MANDIRI20211110	6	726
MANDIRI20211110	7	676
MANDIRI20211110	8	653
MANDIRI20211110	9	548
MANDIRI20211110	10	474
MANDIRI20211110	11	574
MANDIRI20211110	12	560
MANDIRI20211112	1	453
MANDIRI20211112	2	708
MANDIRI20211112	3	646
MANDIRI20211112	4	537
MANDIRI20211112	9	622
MANDIRI20211112	10	706
MANDIRI20211112	11	747
MANDIRI20211112	12	746
MANDIRI20211113	5	648
MANDIRI20211113	6	710
MANDIRI20211113	7	664
MANDIRI20211113	8	501
MANDIRI20211113	9	467
MANDIRI20211113	10	510
MANDIRI20211113	11	602
MANDIRI20211113	12	764
MANDIRI20211115	5	475
MANDIRI20211115	6	719
MANDIRI20211115	7	676
MANDIRI20211115	8	643
MANDIRI20211115	9	578
MANDIRI20211115	10	798
MANDIRI20211115	11	528
MANDIRI20211115	12	494
MANDIRI20211116	1	721
MANDIRI20211116	2	728
MANDIRI20211116	3	529
MANDIRI20211116	4	660
MANDIRI20211116	9	655
MANDIRI20211116	10	712
MANDIRI20211116	11	526
MANDIRI20211116	12	467
MANDIRI20211117	5	750
MANDIRI20211117	6	585
MANDIRI20211117	7	757
MANDIRI20211117	8	747
MANDIRI20211117	9	494
MANDIRI20211117	10	521
MANDIRI20211117	11	523
MANDIRI20211117	12	455
MANDIRI20211119	5	514
MANDIRI20211119	6	778
MANDIRI20211119	7	517
MANDIRI20211119	8	536
MANDIRI20211119	9	673
MANDIRI20211119	10	712
MANDIRI20211119	11	732
MANDIRI20211119	12	531
MANDIRI20211120	1	497
MANDIRI20211120	2	566
MANDIRI20211120	3	664
MANDIRI20211120	4	676
MANDIRI20211120	9	796
MANDIRI20211120	10	566
MANDIRI20211120	11	784
MANDIRI20211120	12	647
MANDIRI20211121	5	712
MANDIRI20211121	6	483
MANDIRI20211121	7	760
MANDIRI20211121	8	495
MANDIRI20211121	9	520
MANDIRI20211121	10	664
MANDIRI20211121	11	685
MANDIRI20211121	12	470
MANDIRI20211123	1	689
MANDIRI20211123	2	535
MANDIRI20211123	3	643
MANDIRI20211123	4	731
MANDIRI20211123	9	589
MANDIRI20211123	10	508
MANDIRI20211123	11	775
MANDIRI20211123	12	603
MANDIRI20211127	1	712
MANDIRI20211127	2	590
MANDIRI20211127	3	793
MANDIRI20211127	4	732
MANDIRI20211127	9	497
MANDIRI20211127	10	782
MANDIRI20211127	11	722
MANDIRI20211127	12	780
MANDIRI20211131	1	785
MANDIRI20211131	2	773
MANDIRI20211131	3	713
MANDIRI20211131	4	698
MANDIRI20211131	9	707
MANDIRI20211131	10	568
MANDIRI20211131	11	540
MANDIRI20211131	12	556
MANDIRI20211138	1	575
MANDIRI20211138	2	474
MANDIRI20211138	3	616
MANDIRI20211138	4	640
MANDIRI20211138	9	626
MANDIRI20211138	10	620
MANDIRI20211138	11	692
MANDIRI20211138	12	727
MANDIRI20211140	1	500
MANDIRI20211140	2	615
MANDIRI20211140	3	547
MANDIRI20211140	4	494
MANDIRI20211140	9	768
MANDIRI20211140	10	730
MANDIRI20211140	11	548
MANDIRI20211140	12	617
MANDIRI20211141	5	717
MANDIRI20211141	6	599
MANDIRI20211141	7	661
MANDIRI20211141	8	609
MANDIRI20211141	9	489
MANDIRI20211141	10	709
MANDIRI20211141	11	540
MANDIRI20211141	12	546
MANDIRI20211142	1	453
MANDIRI20211142	2	728
MANDIRI20211142	3	452
MANDIRI20211142	4	537
MANDIRI20211142	9	612
MANDIRI20211142	10	559
MANDIRI20211142	11	770
MANDIRI20211142	12	584
MANDIRI20211145	1	583
MANDIRI20211145	2	626
MANDIRI20211145	3	498
MANDIRI20211145	4	470
MANDIRI20211145	9	723
MANDIRI20211145	10	769
MANDIRI20211145	11	544
MANDIRI20211145	12	489
MANDIRI20211146	1	487
MANDIRI20211146	2	782
MANDIRI20211146	3	470
MANDIRI20211146	4	582
MANDIRI20211146	9	665
MANDIRI20211146	10	588
MANDIRI20211146	11	540
MANDIRI20211146	12	567
MANDIRI20211148	5	685
MANDIRI20211148	6	723
MANDIRI20211148	7	658
MANDIRI20211148	8	713
MANDIRI20211148	9	719
MANDIRI20211148	10	641
MANDIRI20211148	11	673
MANDIRI20211148	12	780
MANDIRI20211149	1	723
MANDIRI20211149	2	757
MANDIRI20211149	3	587
MANDIRI20211149	4	737
MANDIRI20211149	9	711
MANDIRI20211149	10	555
MANDIRI20211149	11	800
MANDIRI20211149	12	484
MANDIRI20211150	5	797
MANDIRI20211150	6	630
MANDIRI20211150	7	741
MANDIRI20211150	8	704
MANDIRI20211150	9	789
MANDIRI20211150	10	596
MANDIRI20211150	11	669
MANDIRI20211150	12	520
MANDIRI20211153	1	640
MANDIRI20211153	2	795
MANDIRI20211153	3	460
MANDIRI20211153	4	603
MANDIRI20211153	9	755
MANDIRI20211153	10	605
MANDIRI20211153	11	469
MANDIRI20211153	12	712
MANDIRI20211157	1	477
MANDIRI20211157	2	523
MANDIRI20211157	3	636
MANDIRI20211157	4	728
MANDIRI20211157	9	543
MANDIRI20211157	10	504
MANDIRI20211157	11	650
MANDIRI20211157	12	662
MANDIRI20211159	1	542
MANDIRI20211159	2	484
MANDIRI20211159	3	605
MANDIRI20211159	4	588
MANDIRI20211159	9	640
MANDIRI20211159	10	745
MANDIRI20211159	11	455
MANDIRI20211159	12	572
MANDIRI20211160	1	652
MANDIRI20211160	2	688
MANDIRI20211160	3	485
MANDIRI20211160	4	677
MANDIRI20211160	9	669
MANDIRI20211160	10	485
MANDIRI20211160	11	671
MANDIRI20211160	12	678
MANDIRI20211162	5	687
MANDIRI20211162	6	545
MANDIRI20211162	7	647
MANDIRI20211162	8	644
MANDIRI20211162	9	706
MANDIRI20211162	10	458
MANDIRI20211162	11	740
MANDIRI20211162	12	773
MANDIRI20211163	1	511
MANDIRI20211163	2	529
MANDIRI20211163	3	604
MANDIRI20211163	4	469
MANDIRI20211163	9	579
MANDIRI20211163	10	770
MANDIRI20211163	11	471
MANDIRI20211163	12	680
MANDIRI20211164	5	711
MANDIRI20211164	6	790
MANDIRI20211164	7	782
MANDIRI20211164	8	472
MANDIRI20211164	9	495
MANDIRI20211164	10	782
MANDIRI20211164	11	543
MANDIRI20211164	12	520
MANDIRI20211168	1	736
MANDIRI20211168	2	604
MANDIRI20211168	3	491
MANDIRI20211168	4	609
MANDIRI20211168	9	510
MANDIRI20211168	10	593
MANDIRI20211168	11	622
MANDIRI20211168	12	760
MANDIRI20211169	1	573
MANDIRI20211169	2	483
MANDIRI20211169	3	658
MANDIRI20211169	4	670
MANDIRI20211169	9	616
MANDIRI20211169	10	588
MANDIRI20211169	11	686
MANDIRI20211169	12	704
MANDIRI20211171	5	613
MANDIRI20211171	6	487
MANDIRI20211171	7	606
MANDIRI20211171	8	623
MANDIRI20211171	9	546
MANDIRI20211171	10	498
MANDIRI20211171	11	712
MANDIRI20211171	12	518
MANDIRI20211172	1	731
MANDIRI20211172	2	594
MANDIRI20211172	3	764
MANDIRI20211172	4	774
MANDIRI20211172	9	539
MANDIRI20211172	10	572
MANDIRI20211172	11	614
MANDIRI20211172	12	693
MANDIRI20211173	1	452
MANDIRI20211173	2	708
MANDIRI20211173	3	780
MANDIRI20211173	4	454
MANDIRI20211173	9	579
MANDIRI20211173	10	520
MANDIRI20211173	11	687
MANDIRI20211173	12	715
MANDIRI20211175	5	692
MANDIRI20211175	6	727
MANDIRI20211175	7	531
MANDIRI20211175	8	710
MANDIRI20211175	9	598
MANDIRI20211175	10	757
MANDIRI20211175	11	767
MANDIRI20211175	12	499
MANDIRI20211177	5	690
MANDIRI20211177	6	516
MANDIRI20211177	7	690
MANDIRI20211177	8	764
MANDIRI20211177	9	708
MANDIRI20211177	10	731
MANDIRI20211177	11	621
MANDIRI20211177	12	555
MANDIRI20211178	1	648
MANDIRI20211178	2	748
MANDIRI20211178	3	700
MANDIRI20211178	4	537
MANDIRI20211178	9	645
MANDIRI20211178	10	794
MANDIRI20211178	11	673
MANDIRI20211178	12	771
MANDIRI20211179	5	675
MANDIRI20211179	6	774
MANDIRI20211179	7	473
MANDIRI20211179	8	597
MANDIRI20211179	9	466
MANDIRI20211179	10	466
MANDIRI20211179	11	493
MANDIRI20211179	12	606
MANDIRI20211180	5	788
MANDIRI20211180	6	608
MANDIRI20211180	7	654
MANDIRI20211180	8	786
MANDIRI20211180	9	788
MANDIRI20211180	10	786
MANDIRI20211180	11	631
MANDIRI20211180	12	781
MANDIRI20211181	5	462
MANDIRI20211181	6	579
MANDIRI20211181	7	606
MANDIRI20211181	8	615
MANDIRI20211181	9	593
MANDIRI20211181	10	612
MANDIRI20211181	11	501
MANDIRI20211181	12	639
MANDIRI20211182	5	533
MANDIRI20211182	6	639
MANDIRI20211182	7	702
MANDIRI20211182	8	761
MANDIRI20211182	9	537
MANDIRI20211182	10	704
MANDIRI20211182	11	519
MANDIRI20211182	12	562
MANDIRI20211185	1	531
MANDIRI20211185	2	762
MANDIRI20211185	3	515
MANDIRI20211185	4	527
MANDIRI20211185	9	480
MANDIRI20211185	10	722
MANDIRI20211185	11	677
MANDIRI20211185	12	656
MANDIRI20211186	5	711
MANDIRI20211186	6	759
MANDIRI20211186	7	747
MANDIRI20211186	8	571
MANDIRI20211186	9	749
MANDIRI20211186	10	681
MANDIRI20211186	11	787
MANDIRI20211186	12	681
MANDIRI20211187	5	661
MANDIRI20211187	6	759
MANDIRI20211187	7	657
MANDIRI20211187	8	698
MANDIRI20211187	9	610
MANDIRI20211187	10	599
MANDIRI20211187	11	685
MANDIRI20211187	12	698
MANDIRI20211188	1	750
MANDIRI20211188	2	500
MANDIRI20211188	3	743
MANDIRI20211188	4	782
MANDIRI20211188	9	459
MANDIRI20211188	10	588
MANDIRI20211188	11	577
MANDIRI20211188	12	553
MANDIRI20211190	1	580
MANDIRI20211190	2	616
MANDIRI20211190	3	531
MANDIRI20211190	4	755
MANDIRI20211190	9	680
MANDIRI20211190	10	551
MANDIRI20211190	11	678
MANDIRI20211190	12	675
MANDIRI20211191	5	550
MANDIRI20211191	6	739
MANDIRI20211191	7	684
MANDIRI20211191	8	543
MANDIRI20211191	9	719
MANDIRI20211191	10	501
MANDIRI20211191	11	491
MANDIRI20211191	12	710
MANDIRI20211192	1	477
MANDIRI20211192	2	566
MANDIRI20211192	3	515
MANDIRI20211192	4	615
MANDIRI20211192	9	598
MANDIRI20211192	10	515
MANDIRI20211192	11	586
MANDIRI20211192	12	744
MANDIRI20211193	5	552
MANDIRI20211193	6	653
MANDIRI20211193	7	646
MANDIRI20211193	8	691
MANDIRI20211193	9	531
MANDIRI20211193	10	794
MANDIRI20211193	11	715
MANDIRI20211193	12	792
MANDIRI20211194	5	480
MANDIRI20211194	6	485
MANDIRI20211194	7	675
MANDIRI20211194	8	616
MANDIRI20211194	9	691
MANDIRI20211194	10	659
MANDIRI20211194	11	461
MANDIRI20211194	12	639
MANDIRI20211195	5	504
MANDIRI20211195	6	586
MANDIRI20211195	7	698
MANDIRI20211195	8	771
MANDIRI20211195	9	477
MANDIRI20211195	10	662
MANDIRI20211195	11	647
MANDIRI20211195	12	457
MANDIRI20211197	5	698
MANDIRI20211197	6	779
MANDIRI20211197	7	598
MANDIRI20211197	8	570
MANDIRI20211197	9	561
MANDIRI20211197	10	486
MANDIRI20211197	11	651
MANDIRI20211197	12	614
MANDIRI20211198	1	638
MANDIRI20211198	2	481
MANDIRI20211198	3	514
MANDIRI20211198	4	689
MANDIRI20211198	9	550
MANDIRI20211198	10	496
MANDIRI20211198	11	546
MANDIRI20211198	12	560
MANDIRI20211199	5	586
MANDIRI20211199	6	688
MANDIRI20211199	7	764
MANDIRI20211199	8	714
MANDIRI20211199	9	664
MANDIRI20211199	10	494
MANDIRI20211199	11	586
MANDIRI20211199	12	639
MANDIRI20211200	5	497
MANDIRI20211200	6	725
MANDIRI20211200	7	623
MANDIRI20211200	8	486
MANDIRI20211200	9	771
MANDIRI20211200	10	568
MANDIRI20211200	11	469
MANDIRI20211200	12	590
MANDIRI20211203	1	619
MANDIRI20211203	2	479
MANDIRI20211203	3	719
MANDIRI20211203	4	532
MANDIRI20211203	9	793
MANDIRI20211203	10	562
MANDIRI20211203	11	541
MANDIRI20211203	12	495
MANDIRI20211204	1	519
MANDIRI20211204	2	656
MANDIRI20211204	3	538
MANDIRI20211204	4	534
MANDIRI20211204	9	571
MANDIRI20211204	10	766
MANDIRI20211204	11	529
MANDIRI20211204	12	589
MANDIRI20211206	1	488
MANDIRI20211206	2	712
MANDIRI20211206	3	552
MANDIRI20211206	4	541
MANDIRI20211206	9	567
MANDIRI20211206	10	548
MANDIRI20211206	11	608
MANDIRI20211206	12	585
MANDIRI20211207	1	572
MANDIRI20211207	2	543
MANDIRI20211207	3	632
MANDIRI20211207	4	555
MANDIRI20211207	9	608
MANDIRI20211207	10	500
MANDIRI20211207	11	551
MANDIRI20211207	12	727
MANDIRI20211208	5	657
MANDIRI20211208	6	473
MANDIRI20211208	7	575
MANDIRI20211208	8	529
MANDIRI20211208	9	692
MANDIRI20211208	10	780
MANDIRI20211208	11	550
MANDIRI20211208	12	489
MANDIRI20211209	5	541
MANDIRI20211209	6	527
MANDIRI20211209	7	549
MANDIRI20211209	8	470
MANDIRI20211209	9	532
MANDIRI20211209	10	708
MANDIRI20211209	11	691
MANDIRI20211209	12	454
MANDIRI20211210	5	791
MANDIRI20211210	6	754
MANDIRI20211210	7	791
MANDIRI20211210	8	757
MANDIRI20211210	9	616
MANDIRI20211210	10	532
MANDIRI20211210	11	714
MANDIRI20211210	12	684
MANDIRI20211212	5	679
MANDIRI20211212	6	571
MANDIRI20211212	7	650
MANDIRI20211212	8	769
MANDIRI20211212	9	604
MANDIRI20211212	10	774
MANDIRI20211212	11	758
MANDIRI20211212	12	560
MANDIRI20211214	1	494
MANDIRI20211214	2	492
MANDIRI20211214	3	681
MANDIRI20211214	4	682
MANDIRI20211214	9	459
MANDIRI20211214	10	614
MANDIRI20211214	11	668
MANDIRI20211214	12	611
MANDIRI20211216	5	490
MANDIRI20211216	6	530
MANDIRI20211216	7	706
MANDIRI20211216	8	497
MANDIRI20211216	9	659
MANDIRI20211216	10	699
MANDIRI20211216	11	496
MANDIRI20211216	12	613
MANDIRI20211217	5	775
MANDIRI20211217	6	546
MANDIRI20211217	7	523
MANDIRI20211217	8	627
MANDIRI20211217	9	745
MANDIRI20211217	10	792
MANDIRI20211217	11	655
MANDIRI20211217	12	608
MANDIRI20211219	1	547
MANDIRI20211219	2	537
MANDIRI20211219	3	564
MANDIRI20211219	4	735
MANDIRI20211219	9	459
MANDIRI20211219	10	642
MANDIRI20211219	11	669
MANDIRI20211219	12	706
MANDIRI20211220	5	459
MANDIRI20211220	6	695
MANDIRI20211220	7	582
MANDIRI20211220	8	628
MANDIRI20211220	9	789
MANDIRI20211220	10	613
MANDIRI20211220	11	772
MANDIRI20211220	12	533
MANDIRI20211222	1	730
MANDIRI20211222	2	451
MANDIRI20211222	3	522
MANDIRI20211222	4	777
MANDIRI20211222	9	565
MANDIRI20211222	10	456
MANDIRI20211222	11	555
MANDIRI20211222	12	679
MANDIRI20211224	1	697
MANDIRI20211224	2	718
MANDIRI20211224	3	774
MANDIRI20211224	4	474
MANDIRI20211224	9	508
MANDIRI20211224	10	670
MANDIRI20211224	11	506
MANDIRI20211224	12	510
MANDIRI20211226	1	697
MANDIRI20211226	2	668
MANDIRI20211226	3	517
MANDIRI20211226	4	504
MANDIRI20211226	9	723
MANDIRI20211226	10	791
MANDIRI20211226	11	799
MANDIRI20211226	12	501
MANDIRI20211227	1	551
MANDIRI20211227	2	796
MANDIRI20211227	3	658
MANDIRI20211227	4	782
MANDIRI20211227	9	534
MANDIRI20211227	10	622
MANDIRI20211227	11	561
MANDIRI20211227	12	461
MANDIRI20211228	5	636
MANDIRI20211228	6	603
MANDIRI20211228	7	778
MANDIRI20211228	8	725
MANDIRI20211228	9	534
MANDIRI20211228	10	699
MANDIRI20211228	11	566
MANDIRI20211228	12	580
MANDIRI20211229	5	686
MANDIRI20211229	6	747
MANDIRI20211229	7	613
MANDIRI20211229	8	704
MANDIRI20211229	9	480
MANDIRI20211229	10	797
MANDIRI20211229	11	473
MANDIRI20211229	12	714
MANDIRI20211230	5	738
MANDIRI20211230	6	625
MANDIRI20211230	7	589
MANDIRI20211230	8	582
MANDIRI20211230	9	794
MANDIRI20211230	10	659
MANDIRI20211230	11	759
MANDIRI20211230	12	780
MANDIRI20211233	5	592
MANDIRI20211233	6	684
MANDIRI20211233	7	516
MANDIRI20211233	8	529
MANDIRI20211233	9	782
MANDIRI20211233	10	549
MANDIRI20211233	11	630
MANDIRI20211233	12	694
MANDIRI20211236	5	609
MANDIRI20211236	6	624
MANDIRI20211236	7	619
MANDIRI20211236	8	647
MANDIRI20211236	9	795
MANDIRI20211236	10	694
MANDIRI20211236	11	490
MANDIRI20211236	12	762
MANDIRI20211238	1	758
MANDIRI20211238	2	500
MANDIRI20211238	3	677
MANDIRI20211238	4	567
MANDIRI20211238	9	580
MANDIRI20211238	10	566
MANDIRI20211238	11	778
MANDIRI20211238	12	795
MANDIRI20211239	5	551
MANDIRI20211239	6	623
MANDIRI20211239	7	565
MANDIRI20211239	8	628
MANDIRI20211239	9	515
MANDIRI20211239	10	760
MANDIRI20211239	11	657
MANDIRI20211239	12	793
MANDIRI20211240	1	474
MANDIRI20211240	2	784
MANDIRI20211240	3	618
MANDIRI20211240	4	715
MANDIRI20211240	9	590
MANDIRI20211240	10	509
MANDIRI20211240	11	474
MANDIRI20211240	12	579
MANDIRI20211241	5	683
MANDIRI20211241	6	472
MANDIRI20211241	7	701
MANDIRI20211241	8	654
MANDIRI20211241	9	522
MANDIRI20211241	10	786
MANDIRI20211241	11	778
MANDIRI20211241	12	719
MANDIRI20211242	1	588
MANDIRI20211242	2	455
MANDIRI20211242	3	458
MANDIRI20211242	4	517
MANDIRI20211242	9	595
MANDIRI20211242	10	610
MANDIRI20211242	11	587
MANDIRI20211242	12	507
MANDIRI20211243	5	520
MANDIRI20211243	6	544
MANDIRI20211243	7	498
MANDIRI20211243	8	692
MANDIRI20211243	9	450
MANDIRI20211243	10	528
MANDIRI20211243	11	483
MANDIRI20211243	12	459
MANDIRI20211245	1	493
MANDIRI20211245	2	745
MANDIRI20211245	3	495
MANDIRI20211245	4	610
MANDIRI20211245	9	535
MANDIRI20211245	10	714
MANDIRI20211245	11	786
MANDIRI20211245	12	702
MANDIRI20211246	1	613
MANDIRI20211246	2	454
MANDIRI20211246	3	455
MANDIRI20211246	4	720
MANDIRI20211246	9	797
MANDIRI20211246	10	474
MANDIRI20211246	11	566
MANDIRI20211246	12	770
MANDIRI20211247	1	762
MANDIRI20211247	2	620
MANDIRI20211247	3	591
MANDIRI20211247	4	450
MANDIRI20211247	9	782
MANDIRI20211247	10	453
MANDIRI20211247	11	528
MANDIRI20211247	12	787
MANDIRI20211249	5	782
MANDIRI20211249	6	536
MANDIRI20211249	7	644
MANDIRI20211249	8	794
MANDIRI20211249	9	498
MANDIRI20211249	10	465
MANDIRI20211249	11	635
MANDIRI20211249	12	614
MANDIRI20211250	1	719
MANDIRI20211250	2	678
MANDIRI20211250	3	556
MANDIRI20211250	4	579
MANDIRI20211250	9	733
MANDIRI20211250	10	745
MANDIRI20211250	11	589
MANDIRI20211250	12	612
MANDIRI20211253	5	759
MANDIRI20211253	6	641
MANDIRI20211253	7	711
MANDIRI20211253	8	473
MANDIRI20211253	9	624
MANDIRI20211253	10	769
MANDIRI20211253	11	526
MANDIRI20211253	12	771
MANDIRI20211255	5	608
MANDIRI20211255	6	577
MANDIRI20211255	7	679
MANDIRI20211255	8	480
MANDIRI20211255	9	464
MANDIRI20211255	10	451
MANDIRI20211255	11	740
MANDIRI20211255	12	649
MANDIRI20211256	1	582
MANDIRI20211256	2	643
MANDIRI20211256	3	450
MANDIRI20211256	4	582
MANDIRI20211256	9	695
MANDIRI20211256	10	513
MANDIRI20211256	11	776
MANDIRI20211256	12	534
MANDIRI20211257	1	800
MANDIRI20211257	2	726
MANDIRI20211257	3	472
MANDIRI20211257	4	618
MANDIRI20211257	9	697
MANDIRI20211257	10	668
MANDIRI20211257	11	760
MANDIRI20211257	12	484
MANDIRI20211258	1	597
MANDIRI20211258	2	720
MANDIRI20211258	3	789
MANDIRI20211258	4	482
MANDIRI20211258	9	768
MANDIRI20211258	10	683
MANDIRI20211258	11	542
MANDIRI20211258	12	661
MANDIRI20211259	5	683
MANDIRI20211259	6	676
MANDIRI20211259	7	697
MANDIRI20211259	8	761
MANDIRI20211259	9	563
MANDIRI20211259	10	678
MANDIRI20211259	11	761
MANDIRI20211259	12	470
MANDIRI20211262	5	507
MANDIRI20211262	6	534
MANDIRI20211262	7	775
MANDIRI20211262	8	486
MANDIRI20211262	9	707
MANDIRI20211262	10	619
MANDIRI20211262	11	538
MANDIRI20211262	12	455
MANDIRI20211263	1	560
MANDIRI20211263	2	713
MANDIRI20211263	3	461
MANDIRI20211263	4	745
MANDIRI20211263	9	695
MANDIRI20211263	10	478
MANDIRI20211263	11	633
MANDIRI20211263	12	778
MANDIRI20211265	5	480
MANDIRI20211265	6	642
MANDIRI20211265	7	594
MANDIRI20211265	8	472
MANDIRI20211265	9	655
MANDIRI20211265	10	475
MANDIRI20211265	11	627
MANDIRI20211265	12	751
MANDIRI20211266	5	776
MANDIRI20211266	6	507
MANDIRI20211266	7	746
MANDIRI20211266	8	679
MANDIRI20211266	9	612
MANDIRI20211266	10	586
MANDIRI20211266	11	559
MANDIRI20211266	12	459
MANDIRI20211268	5	611
MANDIRI20211268	6	709
MANDIRI20211268	7	588
MANDIRI20211268	8	501
MANDIRI20211268	9	455
MANDIRI20211268	10	691
MANDIRI20211268	11	658
MANDIRI20211268	12	680
MANDIRI20211269	1	685
MANDIRI20211269	2	601
MANDIRI20211269	3	552
MANDIRI20211269	4	771
MANDIRI20211269	9	731
MANDIRI20211269	10	693
MANDIRI20211269	11	650
MANDIRI20211269	12	565
MANDIRI20211270	5	678
MANDIRI20211270	6	644
MANDIRI20211270	7	689
MANDIRI20211270	8	780
MANDIRI20211270	9	621
MANDIRI20211270	10	763
MANDIRI20211270	11	531
MANDIRI20211270	12	693
MANDIRI20211271	5	467
MANDIRI20211271	6	619
MANDIRI20211271	7	532
MANDIRI20211271	8	607
MANDIRI20211271	9	769
MANDIRI20211271	10	520
MANDIRI20211271	11	596
MANDIRI20211271	12	614
MANDIRI20211272	5	721
MANDIRI20211272	6	647
MANDIRI20211272	7	772
MANDIRI20211272	8	467
MANDIRI20211272	9	488
MANDIRI20211272	10	635
MANDIRI20211272	11	698
MANDIRI20211272	12	766
MANDIRI20211273	1	684
MANDIRI20211273	2	661
MANDIRI20211273	3	637
MANDIRI20211273	4	508
MANDIRI20211273	9	674
MANDIRI20211273	10	569
MANDIRI20211273	11	542
MANDIRI20211273	12	518
MANDIRI20211274	1	502
MANDIRI20211274	2	672
MANDIRI20211274	3	709
MANDIRI20211274	4	749
MANDIRI20211274	9	744
MANDIRI20211274	10	685
MANDIRI20211274	11	483
MANDIRI20211274	12	647
MANDIRI20211275	1	465
MANDIRI20211275	2	463
MANDIRI20211275	3	695
MANDIRI20211275	4	574
MANDIRI20211275	9	753
MANDIRI20211275	10	507
MANDIRI20211275	11	578
MANDIRI20211275	12	769
MANDIRI20211276	1	490
MANDIRI20211276	2	547
MANDIRI20211276	3	651
MANDIRI20211276	4	781
MANDIRI20211276	9	673
MANDIRI20211276	10	483
MANDIRI20211276	11	708
MANDIRI20211276	12	559
MANDIRI20211281	1	455
MANDIRI20211281	2	700
MANDIRI20211281	3	613
MANDIRI20211281	4	768
MANDIRI20211281	9	467
MANDIRI20211281	10	620
MANDIRI20211281	11	751
MANDIRI20211281	12	718
MANDIRI20211282	1	679
MANDIRI20211282	2	577
MANDIRI20211282	3	658
MANDIRI20211282	4	713
MANDIRI20211282	9	470
MANDIRI20211282	10	698
MANDIRI20211282	11	620
MANDIRI20211282	12	776
MANDIRI20211283	5	530
MANDIRI20211283	6	641
MANDIRI20211283	7	710
MANDIRI20211283	8	783
MANDIRI20211283	9	631
MANDIRI20211283	10	534
MANDIRI20211283	11	746
MANDIRI20211283	12	727
MANDIRI20211284	5	581
MANDIRI20211284	6	692
MANDIRI20211284	7	558
MANDIRI20211284	8	741
MANDIRI20211284	9	745
MANDIRI20211284	10	613
MANDIRI20211284	11	529
MANDIRI20211284	12	610
MANDIRI20211286	5	526
MANDIRI20211286	6	764
MANDIRI20211286	7	613
MANDIRI20211286	8	595
MANDIRI20211286	9	779
MANDIRI20211286	10	663
MANDIRI20211286	11	786
MANDIRI20211286	12	656
MANDIRI20211288	1	551
MANDIRI20211288	2	768
MANDIRI20211288	3	551
MANDIRI20211288	4	563
MANDIRI20211288	9	770
MANDIRI20211288	10	556
MANDIRI20211288	11	505
MANDIRI20211288	12	480
MANDIRI20211291	5	640
MANDIRI20211291	6	668
MANDIRI20211291	7	745
MANDIRI20211291	8	461
MANDIRI20211291	9	632
MANDIRI20211291	10	570
MANDIRI20211291	11	800
MANDIRI20211291	12	478
MANDIRI20211292	1	789
MANDIRI20211292	2	564
MANDIRI20211292	3	646
MANDIRI20211292	4	490
MANDIRI20211292	9	583
MANDIRI20211292	10	640
MANDIRI20211292	11	575
MANDIRI20211292	12	579
MANDIRI20211294	5	638
MANDIRI20211294	6	534
MANDIRI20211294	7	620
MANDIRI20211294	8	540
MANDIRI20211294	9	589
MANDIRI20211294	10	757
MANDIRI20211294	11	468
MANDIRI20211294	12	726
MANDIRI20211297	1	619
MANDIRI20211297	2	477
MANDIRI20211297	3	490
MANDIRI20211297	4	502
MANDIRI20211297	9	784
MANDIRI20211297	10	540
MANDIRI20211297	11	484
MANDIRI20211297	12	527
MANDIRI20211298	5	491
MANDIRI20211298	6	698
MANDIRI20211298	7	786
MANDIRI20211298	8	660
MANDIRI20211298	9	708
MANDIRI20211298	10	669
MANDIRI20211298	11	671
MANDIRI20211298	12	513
