ID	ApplicantID	Name	Type	Output	Scale	Organizer	WebURL	Score
2175	MANDIRI20220041	Lomba 2175	1	3	2	PT XYZ	https://ptxyz.com	88
2176	MANDIRI20220041	Lomba 2176	4	2	2	PT XYZ	https://ptxyz.com	67
2177	MANDIRI20220042	Lomba 2177	1	3	3	PT XYZ	https://ptxyz.com	76
2178	MANDIRI20220042	Lomba 2178	3	3	4	PT XYZ	https://ptxyz.com	66
2179	MANDIRI20220044	Lomba 2179	5	3	3	PT XYZ	https://ptxyz.com	66
2180	MANDIRI20220044	Lomba 2180	2	4	2	PT XYZ	https://ptxyz.com	67
2181	MANDIRI20220045	Lomba 2181	2	1	1	PT XYZ	https://ptxyz.com	54
2182	MANDIRI20220045	Lomba 2182	4	3	2	PT XYZ	https://ptxyz.com	53
2183	MANDIRI20220047	Lomba 2183	1	2	1	PT XYZ	https://ptxyz.com	81
2184	MANDIRI20220047	Lomba 2184	2	1	2	PT XYZ	https://ptxyz.com	85
2185	MANDIRI20220049	Lomba 2185	1	1	4	PT XYZ	https://ptxyz.com	73
2186	MANDIRI20220049	Lomba 2186	3	2	4	PT XYZ	https://ptxyz.com	55
2187	MANDIRI20220050	Lomba 2187	3	4	2	PT XYZ	https://ptxyz.com	74
2188	MANDIRI20220050	Lomba 2188	1	4	4	PT XYZ	https://ptxyz.com	81
2189	MANDIRI20220052	Lomba 2189	1	2	2	PT XYZ	https://ptxyz.com	51
2190	MANDIRI20220052	Lomba 2190	4	2	2	PT XYZ	https://ptxyz.com	50
2191	MANDIRI20220055	Lomba 2191	3	1	1	PT XYZ	https://ptxyz.com	56
2192	MANDIRI20220055	Lomba 2192	2	2	4	PT XYZ	https://ptxyz.com	64
2193	MANDIRI20220056	Lomba 2193	4	1	2	PT XYZ	https://ptxyz.com	73
2194	MANDIRI20220056	Lomba 2194	1	4	1	PT XYZ	https://ptxyz.com	61
2195	MANDIRI20220057	Lomba 2195	2	2	1	PT XYZ	https://ptxyz.com	58
2196	MANDIRI20220057	Lomba 2196	3	1	4	PT XYZ	https://ptxyz.com	85
2197	MANDIRI20220058	Lomba 2197	4	2	3	PT XYZ	https://ptxyz.com	50
2198	MANDIRI20220058	Lomba 2198	3	1	1	PT XYZ	https://ptxyz.com	70
2199	MANDIRI20220059	Lomba 2199	5	2	1	PT XYZ	https://ptxyz.com	75
2200	MANDIRI20220059	Lomba 2200	2	2	3	PT XYZ	https://ptxyz.com	55
2201	MANDIRI20220060	Lomba 2201	1	3	3	PT XYZ	https://ptxyz.com	65
2202	MANDIRI20220060	Lomba 2202	5	4	4	PT XYZ	https://ptxyz.com	61
2203	MANDIRI20220061	Lomba 2203	4	4	1	PT XYZ	https://ptxyz.com	58
2204	MANDIRI20220061	Lomba 2204	1	4	4	PT XYZ	https://ptxyz.com	67
2205	MANDIRI20220062	Lomba 2205	5	2	2	PT XYZ	https://ptxyz.com	54
2206	MANDIRI20220062	Lomba 2206	4	3	2	PT XYZ	https://ptxyz.com	65
2207	MANDIRI20220063	Lomba 2207	1	3	3	PT XYZ	https://ptxyz.com	78
2208	MANDIRI20220063	Lomba 2208	1	3	1	PT XYZ	https://ptxyz.com	77
2209	MANDIRI20220064	Lomba 2209	3	2	4	PT XYZ	https://ptxyz.com	90
2210	MANDIRI20220064	Lomba 2210	5	2	1	PT XYZ	https://ptxyz.com	81
2211	MANDIRI20220067	Lomba 2211	2	3	1	PT XYZ	https://ptxyz.com	64
2212	MANDIRI20220067	Lomba 2212	1	1	2	PT XYZ	https://ptxyz.com	86
2213	MANDIRI20220068	Lomba 2213	2	4	3	PT XYZ	https://ptxyz.com	72
2214	MANDIRI20220068	Lomba 2214	2	1	1	PT XYZ	https://ptxyz.com	76
2215	MANDIRI20220069	Lomba 2215	1	3	2	PT XYZ	https://ptxyz.com	88
2216	MANDIRI20220069	Lomba 2216	1	3	4	PT XYZ	https://ptxyz.com	80
2217	MANDIRI20220070	Lomba 2217	5	1	2	PT XYZ	https://ptxyz.com	66
2218	MANDIRI20220070	Lomba 2218	1	3	2	PT XYZ	https://ptxyz.com	66
2219	MANDIRI20220071	Lomba 2219	2	4	1	PT XYZ	https://ptxyz.com	55
2220	MANDIRI20220071	Lomba 2220	2	4	3	PT XYZ	https://ptxyz.com	58
2221	MANDIRI20220072	Lomba 2221	1	2	4	PT XYZ	https://ptxyz.com	74
2222	MANDIRI20220072	Lomba 2222	4	1	3	PT XYZ	https://ptxyz.com	84
2223	MANDIRI20220073	Lomba 2223	1	3	2	PT XYZ	https://ptxyz.com	78
2224	MANDIRI20220073	Lomba 2224	3	2	2	PT XYZ	https://ptxyz.com	70
2225	MANDIRI20220075	Lomba 2225	2	1	2	PT XYZ	https://ptxyz.com	68
2226	MANDIRI20220075	Lomba 2226	2	3	3	PT XYZ	https://ptxyz.com	50
2227	MANDIRI20220076	Lomba 2227	2	1	1	PT XYZ	https://ptxyz.com	51
2228	MANDIRI20220076	Lomba 2228	2	2	4	PT XYZ	https://ptxyz.com	85
2229	MANDIRI20220077	Lomba 2229	4	2	3	PT XYZ	https://ptxyz.com	72
2230	MANDIRI20220077	Lomba 2230	3	4	1	PT XYZ	https://ptxyz.com	58
2231	MANDIRI20220078	Lomba 2231	4	1	4	PT XYZ	https://ptxyz.com	78
2232	MANDIRI20220078	Lomba 2232	5	3	1	PT XYZ	https://ptxyz.com	74
2233	MANDIRI20220079	Lomba 2233	4	1	4	PT XYZ	https://ptxyz.com	64
2234	MANDIRI20220079	Lomba 2234	4	1	1	PT XYZ	https://ptxyz.com	88
2235	MANDIRI20220080	Lomba 2235	1	3	3	PT XYZ	https://ptxyz.com	81
2236	MANDIRI20220080	Lomba 2236	3	4	1	PT XYZ	https://ptxyz.com	82
2237	MANDIRI20220081	Lomba 2237	2	1	3	PT XYZ	https://ptxyz.com	76
2238	MANDIRI20220081	Lomba 2238	4	3	1	PT XYZ	https://ptxyz.com	55
2239	MANDIRI20220082	Lomba 2239	4	1	1	PT XYZ	https://ptxyz.com	51
2240	MANDIRI20220082	Lomba 2240	3	3	2	PT XYZ	https://ptxyz.com	79
2241	MANDIRI20220084	Lomba 2241	1	4	2	PT XYZ	https://ptxyz.com	80
2242	MANDIRI20220084	Lomba 2242	4	2	1	PT XYZ	https://ptxyz.com	78
2243	MANDIRI20220086	Lomba 2243	1	1	4	PT XYZ	https://ptxyz.com	73
2244	MANDIRI20220086	Lomba 2244	2	1	3	PT XYZ	https://ptxyz.com	72
2245	MANDIRI20220088	Lomba 2245	5	4	4	PT XYZ	https://ptxyz.com	85
2246	MANDIRI20220088	Lomba 2246	5	2	3	PT XYZ	https://ptxyz.com	60
2247	MANDIRI20220089	Lomba 2247	5	4	4	PT XYZ	https://ptxyz.com	83
2248	MANDIRI20220089	Lomba 2248	2	3	1	PT XYZ	https://ptxyz.com	75
2249	MANDIRI20220090	Lomba 2249	1	1	3	PT XYZ	https://ptxyz.com	78
2250	MANDIRI20220090	Lomba 2250	4	2	2	PT XYZ	https://ptxyz.com	61
2251	MANDIRI20220091	Lomba 2251	4	2	2	PT XYZ	https://ptxyz.com	78
2252	MANDIRI20220091	Lomba 2252	3	4	3	PT XYZ	https://ptxyz.com	83
2253	MANDIRI20220092	Lomba 2253	1	4	4	PT XYZ	https://ptxyz.com	85
2254	MANDIRI20220092	Lomba 2254	2	1	2	PT XYZ	https://ptxyz.com	81
2255	MANDIRI20220093	Lomba 2255	3	3	3	PT XYZ	https://ptxyz.com	70
2256	MANDIRI20220093	Lomba 2256	5	1	2	PT XYZ	https://ptxyz.com	64
2257	MANDIRI20220095	Lomba 2257	1	2	1	PT XYZ	https://ptxyz.com	78
2258	MANDIRI20220095	Lomba 2258	4	2	4	PT XYZ	https://ptxyz.com	70
2259	MANDIRI20220096	Lomba 2259	2	3	1	PT XYZ	https://ptxyz.com	72
2260	MANDIRI20220096	Lomba 2260	4	2	2	PT XYZ	https://ptxyz.com	65
2261	MANDIRI20220097	Lomba 2261	2	3	2	PT XYZ	https://ptxyz.com	75
2262	MANDIRI20220097	Lomba 2262	2	2	2	PT XYZ	https://ptxyz.com	67
2263	MANDIRI20220098	Lomba 2263	4	4	4	PT XYZ	https://ptxyz.com	55
2264	MANDIRI20220098	Lomba 2264	5	3	3	PT XYZ	https://ptxyz.com	52
2265	MANDIRI20220101	Lomba 2265	1	3	4	PT XYZ	https://ptxyz.com	71
2266	MANDIRI20220101	Lomba 2266	4	2	4	PT XYZ	https://ptxyz.com	66
2267	MANDIRI20220102	Lomba 2267	1	2	4	PT XYZ	https://ptxyz.com	59
2268	MANDIRI20220102	Lomba 2268	2	3	4	PT XYZ	https://ptxyz.com	84
2269	MANDIRI20220104	Lomba 2269	3	1	1	PT XYZ	https://ptxyz.com	81
2270	MANDIRI20220104	Lomba 2270	5	3	1	PT XYZ	https://ptxyz.com	62
2271	MANDIRI20220105	Lomba 2271	3	2	4	PT XYZ	https://ptxyz.com	72
2272	MANDIRI20220105	Lomba 2272	1	4	4	PT XYZ	https://ptxyz.com	85
2273	MANDIRI20220106	Lomba 2273	5	2	2	PT XYZ	https://ptxyz.com	87
2274	MANDIRI20220106	Lomba 2274	1	4	3	PT XYZ	https://ptxyz.com	81
2275	MANDIRI20220107	Lomba 2275	1	3	4	PT XYZ	https://ptxyz.com	78
2276	MANDIRI20220107	Lomba 2276	4	3	1	PT XYZ	https://ptxyz.com	80
2277	MANDIRI20220109	Lomba 2277	5	2	4	PT XYZ	https://ptxyz.com	56
2278	MANDIRI20220109	Lomba 2278	1	4	3	PT XYZ	https://ptxyz.com	71
2279	MANDIRI20220110	Lomba 2279	1	3	2	PT XYZ	https://ptxyz.com	64
2280	MANDIRI20220110	Lomba 2280	5	3	2	PT XYZ	https://ptxyz.com	75
2281	MANDIRI20220112	Lomba 2281	2	4	3	PT XYZ	https://ptxyz.com	55
2282	MANDIRI20220112	Lomba 2282	3	2	1	PT XYZ	https://ptxyz.com	83
2283	MANDIRI20220113	Lomba 2283	2	1	2	PT XYZ	https://ptxyz.com	53
2284	MANDIRI20220113	Lomba 2284	2	1	3	PT XYZ	https://ptxyz.com	87
2285	MANDIRI20220115	Lomba 2285	3	4	3	PT XYZ	https://ptxyz.com	74
2286	MANDIRI20220115	Lomba 2286	4	3	4	PT XYZ	https://ptxyz.com	63
2287	MANDIRI20220116	Lomba 2287	4	2	2	PT XYZ	https://ptxyz.com	71
2288	MANDIRI20220116	Lomba 2288	3	3	3	PT XYZ	https://ptxyz.com	68
2289	MANDIRI20220117	Lomba 2289	1	3	2	PT XYZ	https://ptxyz.com	80
2290	MANDIRI20220117	Lomba 2290	3	4	1	PT XYZ	https://ptxyz.com	53
2291	MANDIRI20220118	Lomba 2291	5	3	1	PT XYZ	https://ptxyz.com	72
2292	MANDIRI20220118	Lomba 2292	2	2	2	PT XYZ	https://ptxyz.com	67
2293	MANDIRI20220119	Lomba 2293	3	3	4	PT XYZ	https://ptxyz.com	78
2294	MANDIRI20220119	Lomba 2294	2	3	4	PT XYZ	https://ptxyz.com	56
2295	MANDIRI20220120	Lomba 2295	1	2	2	PT XYZ	https://ptxyz.com	72
2296	MANDIRI20220120	Lomba 2296	4	1	4	PT XYZ	https://ptxyz.com	62
2297	MANDIRI20220121	Lomba 2297	5	4	4	PT XYZ	https://ptxyz.com	72
2298	MANDIRI20220121	Lomba 2298	5	4	1	PT XYZ	https://ptxyz.com	80
2299	MANDIRI20220122	Lomba 2299	5	3	2	PT XYZ	https://ptxyz.com	76
2300	MANDIRI20220122	Lomba 2300	4	2	3	PT XYZ	https://ptxyz.com	59
2301	MANDIRI20220124	Lomba 2301	5	2	2	PT XYZ	https://ptxyz.com	86
2302	MANDIRI20220124	Lomba 2302	2	2	4	PT XYZ	https://ptxyz.com	83
2303	MANDIRI20220125	Lomba 2303	2	2	3	PT XYZ	https://ptxyz.com	78
2304	MANDIRI20220125	Lomba 2304	1	2	2	PT XYZ	https://ptxyz.com	60
2305	MANDIRI20220126	Lomba 2305	1	1	3	PT XYZ	https://ptxyz.com	57
2306	MANDIRI20220126	Lomba 2306	5	4	1	PT XYZ	https://ptxyz.com	53
2307	MANDIRI20220127	Lomba 2307	5	2	2	PT XYZ	https://ptxyz.com	77
2308	MANDIRI20220127	Lomba 2308	5	3	4	PT XYZ	https://ptxyz.com	54
2309	MANDIRI20220128	Lomba 2309	5	1	1	PT XYZ	https://ptxyz.com	85
2310	MANDIRI20220128	Lomba 2310	2	2	4	PT XYZ	https://ptxyz.com	78
2311	MANDIRI20220129	Lomba 2311	2	2	3	PT XYZ	https://ptxyz.com	82
2312	MANDIRI20220129	Lomba 2312	1	2	3	PT XYZ	https://ptxyz.com	88
2313	MANDIRI20220130	Lomba 2313	4	2	2	PT XYZ	https://ptxyz.com	51
2314	MANDIRI20220130	Lomba 2314	1	2	3	PT XYZ	https://ptxyz.com	82
2315	MANDIRI20220131	Lomba 2315	3	3	1	PT XYZ	https://ptxyz.com	79
2316	MANDIRI20220131	Lomba 2316	2	2	2	PT XYZ	https://ptxyz.com	61
2317	MANDIRI20220132	Lomba 2317	3	2	4	PT XYZ	https://ptxyz.com	56
2318	MANDIRI20220132	Lomba 2318	5	1	2	PT XYZ	https://ptxyz.com	84
2319	MANDIRI20220134	Lomba 2319	3	1	2	PT XYZ	https://ptxyz.com	71
2320	MANDIRI20220134	Lomba 2320	4	4	2	PT XYZ	https://ptxyz.com	76
2321	MANDIRI20220135	Lomba 2321	3	2	4	PT XYZ	https://ptxyz.com	60
2322	MANDIRI20220135	Lomba 2322	1	2	2	PT XYZ	https://ptxyz.com	54
2323	MANDIRI20220137	Lomba 2323	4	2	1	PT XYZ	https://ptxyz.com	75
2324	MANDIRI20220137	Lomba 2324	1	1	1	PT XYZ	https://ptxyz.com	50
2325	MANDIRI20220138	Lomba 2325	2	1	4	PT XYZ	https://ptxyz.com	88
2326	MANDIRI20220138	Lomba 2326	5	4	4	PT XYZ	https://ptxyz.com	53
2327	MANDIRI20220140	Lomba 2327	3	2	3	PT XYZ	https://ptxyz.com	60
2328	MANDIRI20220140	Lomba 2328	5	1	4	PT XYZ	https://ptxyz.com	70
2329	MANDIRI20220141	Lomba 2329	2	3	3	PT XYZ	https://ptxyz.com	62
2330	MANDIRI20220141	Lomba 2330	5	1	4	PT XYZ	https://ptxyz.com	72
2331	MANDIRI20220142	Lomba 2331	5	2	1	PT XYZ	https://ptxyz.com	76
2332	MANDIRI20220142	Lomba 2332	1	1	4	PT XYZ	https://ptxyz.com	67
2333	MANDIRI20220143	Lomba 2333	1	1	3	PT XYZ	https://ptxyz.com	70
2334	MANDIRI20220143	Lomba 2334	5	1	1	PT XYZ	https://ptxyz.com	77
2335	MANDIRI20220144	Lomba 2335	5	4	1	PT XYZ	https://ptxyz.com	83
2336	MANDIRI20220144	Lomba 2336	2	4	4	PT XYZ	https://ptxyz.com	64
2337	MANDIRI20220145	Lomba 2337	3	3	1	PT XYZ	https://ptxyz.com	54
2338	MANDIRI20220145	Lomba 2338	4	1	2	PT XYZ	https://ptxyz.com	50
2339	MANDIRI20220146	Lomba 2339	3	1	2	PT XYZ	https://ptxyz.com	79
2340	MANDIRI20220146	Lomba 2340	3	3	1	PT XYZ	https://ptxyz.com	70
2341	MANDIRI20220147	Lomba 2341	4	4	2	PT XYZ	https://ptxyz.com	79
2342	MANDIRI20220147	Lomba 2342	1	3	3	PT XYZ	https://ptxyz.com	57
2343	MANDIRI20220148	Lomba 2343	3	3	2	PT XYZ	https://ptxyz.com	72
2344	MANDIRI20220148	Lomba 2344	5	3	4	PT XYZ	https://ptxyz.com	51
2345	MANDIRI20220149	Lomba 2345	5	4	4	PT XYZ	https://ptxyz.com	81
2346	MANDIRI20220149	Lomba 2346	2	2	2	PT XYZ	https://ptxyz.com	87
2347	MANDIRI20220150	Lomba 2347	1	3	1	PT XYZ	https://ptxyz.com	82
2348	MANDIRI20220150	Lomba 2348	3	1	3	PT XYZ	https://ptxyz.com	71
2349	MANDIRI20220151	Lomba 2349	1	3	4	PT XYZ	https://ptxyz.com	64
2350	MANDIRI20220151	Lomba 2350	4	3	2	PT XYZ	https://ptxyz.com	68
2351	MANDIRI20220152	Lomba 2351	5	2	4	PT XYZ	https://ptxyz.com	55
2352	MANDIRI20220152	Lomba 2352	5	2	4	PT XYZ	https://ptxyz.com	81
2353	MANDIRI20220153	Lomba 2353	1	1	2	PT XYZ	https://ptxyz.com	74
2354	MANDIRI20220153	Lomba 2354	5	3	3	PT XYZ	https://ptxyz.com	85
2355	MANDIRI20220154	Lomba 2355	3	2	4	PT XYZ	https://ptxyz.com	59
2356	MANDIRI20220154	Lomba 2356	1	1	4	PT XYZ	https://ptxyz.com	50
2357	MANDIRI20220156	Lomba 2357	4	1	4	PT XYZ	https://ptxyz.com	62
2358	MANDIRI20220156	Lomba 2358	2	4	2	PT XYZ	https://ptxyz.com	90
2359	MANDIRI20220158	Lomba 2359	5	1	4	PT XYZ	https://ptxyz.com	65
2360	MANDIRI20220158	Lomba 2360	5	2	1	PT XYZ	https://ptxyz.com	69
2361	MANDIRI20220159	Lomba 2361	4	1	2	PT XYZ	https://ptxyz.com	71
2362	MANDIRI20220159	Lomba 2362	5	4	1	PT XYZ	https://ptxyz.com	62
2363	MANDIRI20220160	Lomba 2363	2	3	3	PT XYZ	https://ptxyz.com	78
2364	MANDIRI20220160	Lomba 2364	3	4	2	PT XYZ	https://ptxyz.com	63
2365	MANDIRI20220161	Lomba 2365	3	2	1	PT XYZ	https://ptxyz.com	51
2366	MANDIRI20220161	Lomba 2366	5	2	3	PT XYZ	https://ptxyz.com	50
2367	MANDIRI20220162	Lomba 2367	4	4	2	PT XYZ	https://ptxyz.com	56
2368	MANDIRI20220162	Lomba 2368	2	1	3	PT XYZ	https://ptxyz.com	87
2369	MANDIRI20220163	Lomba 2369	1	2	2	PT XYZ	https://ptxyz.com	79
2370	MANDIRI20220163	Lomba 2370	2	2	2	PT XYZ	https://ptxyz.com	87
2371	MANDIRI20220164	Lomba 2371	2	4	3	PT XYZ	https://ptxyz.com	74
2372	MANDIRI20220164	Lomba 2372	5	4	3	PT XYZ	https://ptxyz.com	86
2373	MANDIRI20220167	Lomba 2373	1	2	2	PT XYZ	https://ptxyz.com	76
2374	MANDIRI20220167	Lomba 2374	4	2	2	PT XYZ	https://ptxyz.com	56
2375	MANDIRI20220168	Lomba 2375	3	3	1	PT XYZ	https://ptxyz.com	70
2376	MANDIRI20220168	Lomba 2376	5	2	2	PT XYZ	https://ptxyz.com	50
2377	MANDIRI20220169	Lomba 2377	2	1	2	PT XYZ	https://ptxyz.com	65
2378	MANDIRI20220169	Lomba 2378	1	3	1	PT XYZ	https://ptxyz.com	63
2379	MANDIRI20220170	Lomba 2379	4	4	2	PT XYZ	https://ptxyz.com	65
2380	MANDIRI20220170	Lomba 2380	4	4	4	PT XYZ	https://ptxyz.com	81
2381	MANDIRI20220171	Lomba 2381	1	2	1	PT XYZ	https://ptxyz.com	74
2382	MANDIRI20220171	Lomba 2382	2	2	1	PT XYZ	https://ptxyz.com	64
2383	MANDIRI20220172	Lomba 2383	2	3	4	PT XYZ	https://ptxyz.com	55
2384	MANDIRI20220172	Lomba 2384	4	4	3	PT XYZ	https://ptxyz.com	78
2385	MANDIRI20220173	Lomba 2385	2	1	4	PT XYZ	https://ptxyz.com	67
2386	MANDIRI20220173	Lomba 2386	5	4	3	PT XYZ	https://ptxyz.com	64
2387	MANDIRI20220175	Lomba 2387	2	2	3	PT XYZ	https://ptxyz.com	90
2388	MANDIRI20220175	Lomba 2388	1	4	2	PT XYZ	https://ptxyz.com	69
2389	MANDIRI20220176	Lomba 2389	2	1	3	PT XYZ	https://ptxyz.com	77
2390	MANDIRI20220176	Lomba 2390	5	4	3	PT XYZ	https://ptxyz.com	74
2391	MANDIRI20220177	Lomba 2391	2	3	2	PT XYZ	https://ptxyz.com	54
2392	MANDIRI20220177	Lomba 2392	1	2	4	PT XYZ	https://ptxyz.com	60
2393	MANDIRI20220178	Lomba 2393	2	1	3	PT XYZ	https://ptxyz.com	70
2394	MANDIRI20220178	Lomba 2394	5	3	4	PT XYZ	https://ptxyz.com	85
2395	MANDIRI20220179	Lomba 2395	3	4	2	PT XYZ	https://ptxyz.com	66
2396	MANDIRI20220179	Lomba 2396	1	3	3	PT XYZ	https://ptxyz.com	50
2397	MANDIRI20220181	Lomba 2397	1	2	3	PT XYZ	https://ptxyz.com	60
2398	MANDIRI20220181	Lomba 2398	2	2	4	PT XYZ	https://ptxyz.com	65
2399	MANDIRI20220182	Lomba 2399	4	1	4	PT XYZ	https://ptxyz.com	65
2400	MANDIRI20220182	Lomba 2400	1	1	4	PT XYZ	https://ptxyz.com	87
2401	MANDIRI20220183	Lomba 2401	4	1	3	PT XYZ	https://ptxyz.com	62
2402	MANDIRI20220183	Lomba 2402	3	4	1	PT XYZ	https://ptxyz.com	62
2403	MANDIRI20220184	Lomba 2403	3	4	2	PT XYZ	https://ptxyz.com	89
2404	MANDIRI20220184	Lomba 2404	4	1	1	PT XYZ	https://ptxyz.com	50
2405	MANDIRI20220185	Lomba 2405	1	4	2	PT XYZ	https://ptxyz.com	63
2406	MANDIRI20220185	Lomba 2406	5	4	3	PT XYZ	https://ptxyz.com	64
2407	MANDIRI20220186	Lomba 2407	5	4	3	PT XYZ	https://ptxyz.com	65
2408	MANDIRI20220186	Lomba 2408	4	3	4	PT XYZ	https://ptxyz.com	59
2409	MANDIRI20220188	Lomba 2409	1	1	3	PT XYZ	https://ptxyz.com	65
2410	MANDIRI20220188	Lomba 2410	4	4	4	PT XYZ	https://ptxyz.com	55
2411	MANDIRI20220189	Lomba 2411	3	2	4	PT XYZ	https://ptxyz.com	52
2412	MANDIRI20220189	Lomba 2412	3	4	1	PT XYZ	https://ptxyz.com	71
2413	MANDIRI20220190	Lomba 2413	3	4	3	PT XYZ	https://ptxyz.com	62
2414	MANDIRI20220190	Lomba 2414	4	1	4	PT XYZ	https://ptxyz.com	55
2415	MANDIRI20220191	Lomba 2415	5	4	4	PT XYZ	https://ptxyz.com	90
2416	MANDIRI20220191	Lomba 2416	5	2	3	PT XYZ	https://ptxyz.com	67
2417	MANDIRI20220192	Lomba 2417	2	2	2	PT XYZ	https://ptxyz.com	78
2418	MANDIRI20220192	Lomba 2418	1	1	1	PT XYZ	https://ptxyz.com	76
2419	MANDIRI20220193	Lomba 2419	5	2	3	PT XYZ	https://ptxyz.com	62
2420	MANDIRI20220193	Lomba 2420	1	1	2	PT XYZ	https://ptxyz.com	52
2421	MANDIRI20220194	Lomba 2421	4	2	1	PT XYZ	https://ptxyz.com	63
2422	MANDIRI20220194	Lomba 2422	4	1	1	PT XYZ	https://ptxyz.com	70
2423	MANDIRI20220195	Lomba 2423	5	2	2	PT XYZ	https://ptxyz.com	69
2424	MANDIRI20220195	Lomba 2424	4	2	2	PT XYZ	https://ptxyz.com	83
2425	MANDIRI20220196	Lomba 2425	5	1	3	PT XYZ	https://ptxyz.com	51
2426	MANDIRI20220196	Lomba 2426	5	3	3	PT XYZ	https://ptxyz.com	63
2427	MANDIRI20220197	Lomba 2427	2	3	4	PT XYZ	https://ptxyz.com	59
2428	MANDIRI20220197	Lomba 2428	1	2	4	PT XYZ	https://ptxyz.com	81
2429	MANDIRI20220198	Lomba 2429	5	3	1	PT XYZ	https://ptxyz.com	77
2430	MANDIRI20220198	Lomba 2430	1	1	3	PT XYZ	https://ptxyz.com	64
2431	MANDIRI20220199	Lomba 2431	5	1	3	PT XYZ	https://ptxyz.com	61
2432	MANDIRI20220199	Lomba 2432	3	1	1	PT XYZ	https://ptxyz.com	50
2433	MANDIRI20220200	Lomba 2433	4	4	1	PT XYZ	https://ptxyz.com	71
2434	MANDIRI20220200	Lomba 2434	5	1	2	PT XYZ	https://ptxyz.com	57
2435	MANDIRI20220202	Lomba 2435	4	2	1	PT XYZ	https://ptxyz.com	55
2436	MANDIRI20220202	Lomba 2436	4	2	4	PT XYZ	https://ptxyz.com	78
2437	MANDIRI20220203	Lomba 2437	5	2	1	PT XYZ	https://ptxyz.com	75
2438	MANDIRI20220203	Lomba 2438	1	1	2	PT XYZ	https://ptxyz.com	62
2439	MANDIRI20220204	Lomba 2439	2	2	4	PT XYZ	https://ptxyz.com	77
2440	MANDIRI20220204	Lomba 2440	5	2	4	PT XYZ	https://ptxyz.com	61
2441	MANDIRI20220205	Lomba 2441	4	2	1	PT XYZ	https://ptxyz.com	87
2442	MANDIRI20220205	Lomba 2442	1	1	2	PT XYZ	https://ptxyz.com	64
2443	MANDIRI20220206	Lomba 2443	3	4	4	PT XYZ	https://ptxyz.com	74
2444	MANDIRI20220206	Lomba 2444	1	1	4	PT XYZ	https://ptxyz.com	89
2445	MANDIRI20220207	Lomba 2445	1	4	4	PT XYZ	https://ptxyz.com	75
2446	MANDIRI20220207	Lomba 2446	1	1	4	PT XYZ	https://ptxyz.com	72
2447	MANDIRI20220208	Lomba 2447	5	1	3	PT XYZ	https://ptxyz.com	79
2448	MANDIRI20220208	Lomba 2448	1	4	2	PT XYZ	https://ptxyz.com	74
2449	MANDIRI20220210	Lomba 2449	5	2	1	PT XYZ	https://ptxyz.com	82
2450	MANDIRI20220210	Lomba 2450	5	1	2	PT XYZ	https://ptxyz.com	64
2451	MANDIRI20220211	Lomba 2451	5	2	3	PT XYZ	https://ptxyz.com	55
2452	MANDIRI20220211	Lomba 2452	2	3	4	PT XYZ	https://ptxyz.com	86
2453	MANDIRI20220212	Lomba 2453	3	3	2	PT XYZ	https://ptxyz.com	77
2454	MANDIRI20220212	Lomba 2454	4	1	2	PT XYZ	https://ptxyz.com	68
2455	MANDIRI20220214	Lomba 2455	4	3	4	PT XYZ	https://ptxyz.com	52
2456	MANDIRI20220214	Lomba 2456	1	4	1	PT XYZ	https://ptxyz.com	55
2457	MANDIRI20220215	Lomba 2457	3	3	4	PT XYZ	https://ptxyz.com	80
2458	MANDIRI20220215	Lomba 2458	2	3	4	PT XYZ	https://ptxyz.com	88
2459	MANDIRI20220216	Lomba 2459	2	4	4	PT XYZ	https://ptxyz.com	62
2460	MANDIRI20220216	Lomba 2460	3	2	1	PT XYZ	https://ptxyz.com	68
2461	MANDIRI20220217	Lomba 2461	3	1	3	PT XYZ	https://ptxyz.com	68
2462	MANDIRI20220217	Lomba 2462	5	1	4	PT XYZ	https://ptxyz.com	63
2463	MANDIRI20220218	Lomba 2463	1	1	4	PT XYZ	https://ptxyz.com	71
2464	MANDIRI20220218	Lomba 2464	1	2	2	PT XYZ	https://ptxyz.com	51
2465	MANDIRI20220219	Lomba 2465	5	1	2	PT XYZ	https://ptxyz.com	76
2466	MANDIRI20220219	Lomba 2466	5	3	4	PT XYZ	https://ptxyz.com	75
2467	MANDIRI20220220	Lomba 2467	4	3	4	PT XYZ	https://ptxyz.com	89
2468	MANDIRI20220220	Lomba 2468	3	3	1	PT XYZ	https://ptxyz.com	89
2469	MANDIRI20220221	Lomba 2469	2	3	1	PT XYZ	https://ptxyz.com	68
2470	MANDIRI20220221	Lomba 2470	1	4	1	PT XYZ	https://ptxyz.com	75
2471	MANDIRI20220222	Lomba 2471	2	2	1	PT XYZ	https://ptxyz.com	64
2472	MANDIRI20220222	Lomba 2472	4	4	1	PT XYZ	https://ptxyz.com	52
2473	MANDIRI20220224	Lomba 2473	2	4	2	PT XYZ	https://ptxyz.com	56
2474	MANDIRI20220224	Lomba 2474	1	3	1	PT XYZ	https://ptxyz.com	53
2475	MANDIRI20220225	Lomba 2475	5	1	1	PT XYZ	https://ptxyz.com	51
2476	MANDIRI20220225	Lomba 2476	1	3	3	PT XYZ	https://ptxyz.com	60
2477	MANDIRI20220227	Lomba 2477	3	3	3	PT XYZ	https://ptxyz.com	57
